Telepules,Tombazonosito,QT_vil_cs,QT_vil_real_cs,QT_el_real_cs,QT_el_cs_real_cs,QT_ga_real_cs,QT_ol_real_cs,QT_sz_real_cs,QT_bm_real_cs,QT_th_real_cs,QT_el_real,QT_el_cs_real,QT_ga_real,QT_ol_real,QT_sz_real,QT_bm_real,QT_th_real,QT_vil,QT_vil_real,deltaQT,TFCO2_T,TFCO2_T_cs,TT_t,TT_e,adat_t,adat_T,T_L1,T_L1_M,T_L2,T_L2_M,T_L3,T_L3_F,T_L4,T_L4_F,T_L5,T_L5_F,T_L6,T_L6_M,T_L7,T_L8,T_L8_M,T_L9,T_L10_A,T_L10_B,T_L11_A,T_L11_B,T_L12_A,T_L12_B,T_L12_F,T_L13,T_L13_F,T_K1,T_K1_M,T_K2,T_K2_M,T_K2_F,T_K3,T_K3_M,T_K4,T_K4_F,T_K5,T_K5_F,T_K6,T_K6_M,T_K7,T_K7_F,T_K8,T_K8_M,T_K9,T_K10,T_K10_F,T_K11,T_K11_F,T_K12,T_K12_M,T_K13,T_K13_F,T_K14,T_K14_F,T_I1A,T_I1B,T_I2A,T_I2B,T_I3A,T_I3B,T_E,tomb_leiras,ET_vil_e_cs,ET_vil_t_cs,ET_vil_real_e_cs,ET_vil_real_t_cs,ET_vil_e,ET_vil_t,ET_vil_real_e,ET_vil_real_t,deltaET_e,deltaET_t,deltaTFCO2_T,potT,deltaQT_el_real,deltaQT_el_cs_real,deltaQT_ga_real,deltaQT_ol_real,deltaQT_sz_real,deltaQT_bm_real,deltaQT_th_real
Egerszólát,Egerszólát_003,60103.365300000005,60103.365300000005,1602.756408,0.0,60103.365300000005,0.0,0.0,0.0,0.0,2003.44551,0.0,225387.619875,0.0,0.0,0.0,0.0,225387.619875,225387.619875,165284.25457500003,0.0,0.0,5938.5798196,500.8613775,6.0,1,500.8613775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000001,10.120831432059179,120.00000000000001,10.120831432059179,450.0,37.95311787022192,450.0,37.95311787022192,330.00000000000006,27.832286438162743,0.0,0.7333333333333333,400.68910200000005,0.0,165284.254575,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_004,6617.6999982,6617.6999982,176.47199995199998,0.0,6617.6999982,0.0,0.0,0.0,0.0,220.58999993999996,0.0,24816.37499325,0.0,0.0,0.0,0.0,24816.37499325,24816.37499325,18198.674995049998,0.0,0.0,1542.225,55.147499984999996,1.0,1,55.147499984999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,4.291008120215922,120.0,4.291008120215922,450.0,16.09128045080971,450.0,16.09128045080971,330.0,11.800272330593785,0.0,0.7333333333333334,44.11799998799998,0.0,18198.67499505,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_005,16526.2500018,16526.2500018,440.700000048,0.0,16526.2500018,0.0,0.0,0.0,0.0,550.87500006,0.0,58210.50000675,0.0,0.0,0.0,0.0,58210.50000675,58210.50000675,41684.250004949994,0.0,0.0,17038.269775,137.718750015,2.0,1,62.460000015000006,0.0,75.25874999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,0.9699488398786078,119.99999999999999,0.9699488398786078,422.67665078582144,3.4164560589456916,422.67665078582144,3.4164560589456916,302.6766507858214,2.4465072190670836,0.0,0.716095034403009,110.17500001200005,0.0,41684.25000495,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_006,30682.2988791,30682.2988791,818.1946367759999,0.0,30682.2988791,0.0,0.0,0.0,0.0,1022.74329597,0.0,97320.121915725,0.0,0.0,0.0,0.0,97320.121915725,97320.121915725,66637.823036625,0.0,0.0,6143.6520798,255.6858239925,4.0,1,107.864999985,0.0,0.0,0.0,56.5575150075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,4.994146556570441,120.0,4.994146556570441,380.62384686051143,15.840760617891817,380.62384686051143,15.840760617891817,260.6238468605115,10.846614061321377,0.0,0.6847281088933537,204.54865919400004,0.0,66637.823036625,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_007,71974.3499964,71974.3499964,1919.315999904,0.0,71974.3499964,0.0,0.0,0.0,0.0,2399.1449998800003,0.0,264378.7124865,0.0,0.0,0.0,0.0,264378.7124865,264378.7124865,192404.3624901,0.0,0.0,36510.450000000004,599.7862499700001,8.0,1,553.7437499700001,0.0,0.0,0.0,46.042500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999997,1.9713356038175367,119.99999999999997,1.9713356038175367,440.78821830230953,7.241179237355331,440.78821830230953,7.241179237355331,320.7882183023096,5.2698436335377945,0.0,0.7277604186831977,479.82899997600043,0.0,192404.36249009997,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_008,275694.41012220003,275694.41012220003,7351.850936591999,0.0,275694.41012220003,0.0,0.0,0.0,0.0,9189.813670739999,0.0,836912.43568725,0.0,0.0,0.0,0.0,836912.43568725,836912.43568725,561218.02556505,0.0,0.0,37736.676084809995,2297.4534176849997,22.0,1,665.0812499775001,0.0,664.19616,0.0,194.8725,0.0,610.2047577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,120.00000000000003,7.30574175379411,120.00000000000003,7.30574175379411,364.27830451098083,22.17769349389331,364.27830451098083,22.17769349389331,244.2783045109808,14.871951740099203,0.0,0.6705815347386884,1837.962734148,0.0,561218.02556505,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_009,161373.72285000002,161373.72285000002,4303.299276000001,0.0,161373.72285000002,0.0,0.0,0.0,0.0,5379.124095,0.0,516789.473062875,0.0,0.0,0.0,0.0,516789.473062875,516789.473062875,355415.750212875,0.0,0.0,27002.045,1344.78102375,11.0,1,322.21882125749994,0.0,688.6408274925,0.0,207.92700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult nagy csaladi haz.,120.00000000000001,5.976351896680419,120.00000000000001,5.976351896680419,384.2926572697892,19.138901259622187,384.2926572697892,19.138901259622187,264.29265726978923,13.162549362941771,0.0,0.6877379837217261,1075.8248189999995,0.0,355415.75021287496,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_010,55686.1500027,55686.1500027,1484.964000072,0.0,55686.1500027,0.0,0.0,0.0,0.0,1856.2050000899999,0.0,193658.062510125,0.0,0.0,0.0,0.0,193658.062510125,193658.062510125,137971.912507425,0.0,0.0,9048.2449999,464.05125002249997,6.0,1,337.67625002249997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000001,6.154359215882796,120.00000000000001,6.154359215882796,417.32041989055153,21.402831434412448,417.32041989055153,21.402831434412448,297.32041989055153,15.248472218529654,0.0,0.7124511663448633,371.2410000179998,0.0,137971.912507425,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_011,133725.49290729003,133725.49290729003,3566.0131441944,0.0,133725.49290729003,0.0,0.0,0.0,0.0,4457.516430243,0.0,433158.285173535,0.0,0.0,0.0,0.0,433158.285173535,433158.285173535,299432.792266245,0.0,0.0,11151.0050001,1114.37910756075,11.0,1,527.5537500225,0.0,288.06185251125,0.0,134.603505027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000001,11.992236834804649,120.00000000000001,11.992236834804649,388.69921576479436,38.844775441285385,388.69921576479436,38.844775441285385,268.6992157647944,26.85253860648074,0.0,0.6912779981716939,891.5032860486003,0.0,299432.792266245,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_012,17905.0499982,17905.0499982,477.467999952,0.0,17905.0499982,0.0,0.0,0.0,0.0,596.83499994,0.0,67143.93749325,0.0,0.0,0.0,0.0,67143.93749325,67143.93749325,49238.88749505,0.0,0.0,8702.109999999999,149.208749985,2.0,1,149.208749985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,2.0575527082742004,120.0,2.0575527082742004,450.00000000000006,7.715822656028252,450.00000000000006,7.715822656028252,330.0,5.658269947754052,0.0,0.7333333333333334,119.36699998799998,0.0,49238.88749505,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_013,22309.199999099998,22309.199999099998,594.911999976,0.0,22309.199999099998,0.0,0.0,0.0,0.0,743.63999997,0.0,83659.499996625,0.0,0.0,0.0,0.0,83659.499996625,83659.499996625,61350.299997525,0.0,0.0,7186.51,185.9099999925,3.0,1,185.9099999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,3.104316281352144,119.99999999999999,3.104316281352144,450.00000000000006,11.641186055070541,450.00000000000006,11.641186055070541,330.0,8.536869773718397,0.0,0.7333333333333334,148.72799999400002,0.0,61350.299997525006,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_014,44924.393999679,44924.393999679,1276.4063999784,0.0,44924.393999679,0.0,0.0,0.0,0.0,1595.507999973,0.0,157290.5174990925,0.0,0.0,0.0,0.0,157290.5174990925,157290.5174990925,112447.31249940001,0.0,0.0,8975.11,403.3874999925,4.0,1,170.39625,0.0,187.88625000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1049999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,111.36783861798955,5.0054421616759015,111.36783861798955,5.0054421616759015,389.9241238313456,17.52519105605307,389.9241238313456,17.52519105605307,278.7575532248537,12.528794911638967,0.0,0.7143858719904193,319.10159999460006,0.0,112366.1234994135,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_015,18993.1500018,18993.1500018,506.48400004800004,0.0,18993.1500018,0.0,0.0,0.0,0.0,633.1050000600001,0.0,71224.31250675001,0.0,0.0,0.0,0.0,71224.31250675001,71224.31250675001,52231.16250495,0.0,0.0,2798.7749999999996,158.27625001500002,3.0,1,158.27625001500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999999,6.786236836401641,119.99999999999999,6.786236836401641,450.0,25.448388136506157,450.0,25.448388136506157,329.99999999999994,18.66215130010451,0.0,0.7333333333333334,126.62100001200002,0.0,52231.16250495001,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_016,142360.29000090002,142360.29000090002,3796.2744000240004,0.0,142360.29000090002,0.0,0.0,0.0,0.0,4745.34300003,0.0,472217.00250375,0.0,0.0,0.0,0.0,472217.00250375,472217.00250375,329856.71250285004,0.0,0.0,36797.600000700004,1186.3357500075003,13.0,1,613.496250015,0.0,389.54999999250003,0.0,0.0,0.0,183.28950000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,119.99999999999997,3.8687384502845807,119.99999999999997,3.8687384502845807,398.04667650010924,12.832820686533006,398.04667650010924,12.832820686533006,278.04667650010936,8.964082236248428,0.0,0.6985278182570958,949.068600006,0.0,329856.71250285,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_017,387365.9939631,387365.9939631,10329.759839016,0.0,387365.9939631,0.0,0.0,0.0,0.0,12912.19979877,0.0,1158111.66604965,0.0,0.0,0.0,0.0,1158111.66604965,1158111.66604965,770745.6720865502,0.0,0.0,63516.174999800016,3228.0499496925,28.0,1,872.4259388024999,0.0,1034.6134275375,0.0,483.4384275,0.0,324.66150000000005,0.0,303.41315583000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,120.00000000000001,6.098698386109045,120.00000000000001,6.098698386109045,358.76510094274414,18.233334517598017,358.76510094274414,18.233334517598017,238.76510094274423,12.134636131488977,0.0,0.6655193058503452,2582.4399597539996,0.0,770745.6720865499,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_018,353550.9515036399,353550.9515036399,9428.025373430399,0.0,353550.9515036399,0.0,0.0,0.0,0.0,11785.031716788002,0.0,1128786.54172635,0.0,0.0,0.0,0.0,1128786.54172635,1128786.54172635,775235.5902227098,0.0,0.0,35589.292700100006,2946.2579291970005,24.0,1,773.052000015,0.0,1365.8531084625001,0.0,344.76107069249997,0.0,106.2517499865,0.0,126.04275002700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult nagy csaladi haz.,119.99999999999996,9.934194379273135,119.99999999999996,9.934194379273135,383.12549982139535,31.717026557349318,383.12549982139535,31.717026557349318,263.1254998213953,21.782832178076173,0.0,0.6867867055157089,2357.0063433576033,0.0,775235.5902227102,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_019,39603.59909955,39603.59909955,1056.095975988,0.0,39603.59909955,0.0,0.0,0.0,0.0,1320.1199699850001,0.0,144623.527873875,0.0,0.0,0.0,0.0,144623.527873875,144623.527873875,105019.928774325,0.0,0.0,3577.9349999000005,330.02999249625003,5.0,1,252.23061750750003,0.0,77.79937498874999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,11.068842530861204,120.0,11.068842530861204,438.2132871621305,40.420948921072366,438.2132871621305,40.420948921072366,318.21328716213054,29.35210639021117,0.0,0.7261607451998544,264.02399399700016,0.0,105019.92877432499,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_020,168747.19124099996,168747.19124099996,8074.4267436,0.0,168747.19124099996,0.0,0.0,0.0,0.0,9708.256117,0.0,394537.3472075,0.0,0.0,0.0,0.0,394537.3472075,394537.3472075,229874.72939999998,0.0,0.0,12853.520355,1543.4867100000001,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.632605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.9435,219.87275,0.0,0.0,0.0,0.0,0.0,Vegyes típusu epuletekbol allo tomb,109.32856768232229,13.128480492533514,109.32856768232229,13.128480492533514,255.61434682356287,30.694886405499453,255.61434682356287,30.694886405499453,148.93210800629438,17.884184491961307,0.0,0.5722909569008423,1633.8293734000008,0.0,225790.15596650005,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_021,112496.22315252002,112496.22315252002,2999.8992840672,0.0,112496.22315252002,0.0,0.0,0.0,0.0,3749.8741050840003,0.0,392397.96312198,0.0,0.0,0.0,0.0,392397.96312198,392397.96312198,279901.73996946,0.0,0.0,18724.4192459,937.4685262710001,13.0,1,602.03614128,0.0,154.128749985,0.0,130.1873850135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.00000000000001,6.007995317513134,120.00000000000001,6.007995317513134,418.57187961587846,20.956482439790573,418.57187961587846,20.956482439790573,298.5718796158784,14.94848712227744,0.0,0.7133108891354014,749.9748210168004,0.0,279901.73996946,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_022,81805.5301482,81805.5301482,2181.480803952,0.0,81805.5301482,0.0,0.0,0.0,0.0,2726.85100494,0.0,289349.88805664994,0.0,0.0,0.0,0.0,289349.88805664994,289349.88805664994,207544.35790844998,0.0,0.0,10799.9600002,681.712751235,8.0,1,536.5390012425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,7.574614178819651,120.0,7.574614178819651,424.4454684652147,26.791755529769702,424.4454684652147,26.791755529769702,304.44546846521473,19.217141350950055,0.0,0.7172781690097498,545.3702009880003,0.0,207544.35790844995,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_023,62809.64099999999,62809.64099999999,1674.9237599999997,0.0,62809.64099999999,0.0,0.0,0.0,0.0,2093.6546999999996,0.0,199333.65375089995,0.0,0.0,0.0,0.0,199333.65375089995,199333.65375089995,136524.0127509,0.0,0.0,9723.820380000001,523.4136749999999,7.0,1,221.7261750075,0.0,0.0,0.0,135.23624999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,6.459358415256944,120.0,6.459358415256944,380.8338667324655,20.499520349109936,380.8338667324655,20.499520349109936,260.83386673246554,14.040161933852998,0.0,0.6849019730582427,418.7309399999999,0.0,136524.01275089994,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_024,88486.6499946,88486.6499946,2359.643999856,0.0,88486.6499946,0.0,0.0,0.0,0.0,2949.55499982,0.0,302052.03748155,0.0,0.0,0.0,0.0,302052.03748155,302052.03748155,213565.38748695003,0.0,0.0,15922.940065199999,737.388749955,8.0,1,367.40249997,0.0,208.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,120.0,5.557180371983556,120.0,5.557180371983556,409.6238754659372,18.969614671959523,409.6238754659372,18.969614671959523,289.6238754659372,13.412434299975967,0.0,0.7070483260686333,589.910999964,0.0,213565.38748695003,0.0,0.0,0.0,0.0
Egerszólát,Egerszólát_025,82744.81512149998,82744.81512149998,2812.6144254,0.0,82744.81512149998,0.0,0.0,0.0,0.0,3515.7680317500003,0.0,240976.683320625,0.0,0.0,0.0,0.0,240976.683320625,240976.683320625,159139.5826125,0.0,0.0,4772.433935399999,660.8547787499999,5.0,1,425.08480125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.76997749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tömbre jellemző épülettípus: 1980 elott epult kis csaladi haz.,125.20877170323404,17.3380745006719,125.20877170323404,17.3380745006719,364.64392945214064,50.49345608184467,364.64392945214064,50.49345608184467,240.80870371174572,33.34558105290184,0.0,0.656627296959656,703.1536063500002,0.0,158231.868199125,0.0,0.0,0.0,0.0
