Telepules,Tombazonosito,QT_vil_cs,QT_vil_real_cs,QT_el_real_cs,QT_el_cs_real_cs,QT_ga_real_cs,QT_ol_real_cs,QT_sz_real_cs,QT_bm_real_cs,QT_th_real_cs,QT_el_real,QT_el_cs_real,QT_ga_real,QT_ol_real,QT_sz_real,QT_bm_real,QT_th_real,QT_vil,QT_vil_real,deltaQT,TFCO2_T,TFCO2_T_cs,TT_t,TT_e,adat_T,T_L1,T_L1_M,T_L2,T_L2_M,T_L3,T_L3_F,T_L4,T_L4_F,T_L5,T_L5_F,T_L6,T_L6_M,T_L7,T_L8,T_L8_M,T_L9,T_L10_A,T_L10_B,T_L11_A,T_L11_B,T_L12_A,T_L12_B,T_L12_F,T_L13,T_L13_F,T_K1,T_K1_M,T_K2,T_K2_F,T_K3,T_K3_M,T_K4,T_K4_F,T_K5,T_K5_F,T_K6,T_K6_M,T_K7,T_K7_F,T_K8,T_K8_M,T_K9,T_K10,T_K10_F,T_K11,T_K11_F,T_K12,T_K12_M,T_K13,T_K13_F,T_K14,T_K14_F,T_I1A,T_I1B,T_I2A,T_I2B,T_I3A,T_I3B,T_E,tomb_leiras,ET_vil_e_cs,ET_vil_t_cs,ET_vil_real_e_cs,ET_vil_real_t_cs,ET_vil_e,ET_vil_t,ET_vil_real_e,ET_vil_real_t,deltaET_e,deltaET_t,deltaTFCO2_T,potT,deltaQT_el_real,deltaQT_el_cs_real,deltaQT_ga_real,deltaQT_ol_real,deltaQT_sz_real,deltaQT_bm_real,deltaQT_th_real
Ostoros,T_1793,201648.9446,201648.9446,,,,,,,,,,,,,,,340766.6225,340766.6225,139117.6779,,,0,,1,49502.66249,0,14356.46705,0,16787.0272,0,16171.92445,0,7689.926007,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,12561.01697,0,4236.954907,0,1682.731133,0,953.416935,0,1786.925513,0,1492.816313,0,1757.140468,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,8918.61525,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,460.6710796,318.1393557,460.6710796,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1750,159258.367,159258.367,,,,,,,,,,,,,,,449071.1243,449071.1243,289812.7573,,,0,,1,9062.860146,0,40949.37832,0,3508.38225,0,6147.293031,0,1701.3054,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,3942.027,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1752,523834.0221,523834.0221,,,,,,,,,,,,,,,1544235.977,1544235.977,1020835.177,,,0,,1,55624.90452,0,25211.48987,0,23257.68462,0,17383.24725,0,19763.66108,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1753,311373.2074,311373.2074,,,,,,,,,,,,,,,960474.3768,960474.3768,649101.1694,,,0,,1,89383.8462,0,29225.45171,0,32050.28487,0,20639.30179,0,29621.96752,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1754,265257.2066,265257.2066,,,,,,,,,,,,,,,714011.6813,714011.6813,448754.4747,,,0,,1,15311.33409,0,5676.26505,0,3391.192158,0,7490.575792,0,10655.81423,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1755,261718.5161,261718.5161,,,,,,,,,,,,,,,667419.8942,667419.8942,405701.3781,,,0,,1,19609.04797,0,8828.159325,0,21225.86445,0,11273.64119,0,13471.45523,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1756,158675.7232,158675.7232,,,,,,,,,,,,,,,552975.2735,552975.2735,394299.5504,,,0,,1,52193.46931,0,8828.159325,0,4361.577189,0,11273.64119,0,13471.45523,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1757,770787.724,770787.724,,,,,,,,,,,,,,,2216320.991,2216320.991,1446127.366,,,0,,1,116747.6813,0,51621.86095,0,70275.09226,0,90236.42849,0,35646.95992,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18053.44489,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1749,492967.0235,492967.0235,,,,,,,,,,,,,,,1599982.066,1599982.066,1107385.208,,,0,,1,84249.79895,0,38975.19457,0,15007.55742,0,22243.47024,0,23895.37959,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,3942.027,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1758,72906.94526,72906.94526,,,,,,,,,,,,,,,201913.3572,201913.3572,129006.412,,,0,,1,1876.217645,0,51621.86095,0,1824.920166,0,1979.7885,0,35646.95992,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18053.44489,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1760,104049.1561,104049.1561,,,,,,,,,,,,,,,291595.9714,291595.9714,187546.8154,,,0,,1,3722.201359,0,51621.86095,0,2651.757656,0,2909.385,0,1433.9925,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18053.44489,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1761,62276.8635,62276.8635,,,,,,,,,,,,,,,184124.3339,184124.3339,121847.4704,,,0,,1,1503.889043,0,51621.86095,0,1593.835245,0,859.2480002,0,1433.9925,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18053.44489,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1762,23651.06614,23651.06614,,,,,,,,,,,,,,,88691.49803,88691.49803,65040.43189,,,0,,1,1898.073478,0,51621.86095,0,1593.835245,0,859.2480002,0,1433.9925,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18053.44489,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1763,37479.9312,37479.9312,,,,,,,,,,,,,,,131771.4165,131771.4165,94291.48529,,,0,,1,349.6799999,0,526.69953,0,1593.835245,0,859.2480002,0,1433.9925,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18053.44489,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1764,14148.70313,14148.70313,,,,,,,,,,,,,,,40263.59667,40263.59667,26758.7766,,,0,,1,349.6799999,0,526.69953,0,1593.835245,0,859.2480002,0,1433.9925,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18053.44489,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,167.2423538,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1765,278856.08,278856.08,,,,,,,,,,,,,,,625231.5213,625231.5213,346375.4413,,,0,,1,11131.98976,0,526.69953,0,3630.676486,0,19045.59895,0,13149.90757,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18053.44489,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,167.2423538,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1766,68089.70007,68089.70007,,,,,,,,,,,,,,,211636.2755,211636.2755,143638.6387,,,0,,1,14647.14993,0,526.69953,0,3630.676486,0,19045.59895,0,14423.85669,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18513.76114,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,167.2423538,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,1043.92125,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1767,126820.8114,126820.8114,,,,,,,,,,,,,,,366642.1609,366642.1609,239821.3495,,,0,,1,8346.068606,0,526.69953,0,4323.099436,0,3523.373382,0,2065.5,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18513.76114,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,167.2423538,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,1043.92125,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1759,27440.85655,27440.85655,,,,,,,,,,,,,,,102903.2121,102903.2121,75462.35552,,,0,,1,739.7208109,0,51621.86095,0,1824.920166,0,1979.7885,0,35646.95992,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18053.44489,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1748,254986.1901,254986.1901,,,,,,,,,,,,,,,754951.6673,754951.6673,499965.4772,,,0,,1,8549.441622,0,13092.18009,0,19800.92413,0,5570.379522,0,23895.37959,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1747,44076.93841,44076.93841,,,,,,,,,,,,,,,129911.9079,129911.9079,85834.96951,,,0,,1,720.0112501,0,321.50625,0,9088.887215,0,699.1641001,0,21830.80763,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1746,233168.1002,233168.1002,,,,,,,,,,,,,,,599083.7387,599083.7387,365915.6385,,,0,,1,20257.27033,0,37791.31209,0,9088.887215,0,23619.13376,0,21830.80763,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1732,5810.85,5810.85,,,,,,,,,,,,,,,21790.6875,21790.6875,15979.8375,,,0,,1,48.42375,0,308.7,0,1922.733,0,68060.85208,0,26682.1016,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,15121.99125,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,11868.78375,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,24991.815,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1733,399567.4424,399567.4424,,,,,,,,,,,,,,,1268898.765,1268898.765,869331.3221,,,0,,1,53237.53547,0,12049.06615,0,35436.30503,0,80983.73309,0,26682.1016,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,15121.99125,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,11868.78375,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,24991.815,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1734,415185.0775,415185.0775,,,,,,,,,,,,,,,1252969.436,1252969.436,837784.3586,,,0,,1,48208.52824,0,17185.16542,0,33814.91292,0,9842.796002,0,12631.63602,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,15121.99125,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,11868.78375,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,24991.815,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1735,414057.3535,414057.3535,,,,,,,,,,,,,,,1123846.538,1123846.538,709789.185,,,0,,1,73258.43913,0,31956.95881,0,73120.21602,0,30431.16537,0,26782.0315,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,15121.99125,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,11868.78375,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,24991.815,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1736,379521.3004,379521.3004,,,,,,,,,,,,,,,787219.3762,787219.3762,407698.0758,,,0,,1,12047.29327,0,31956.95881,0,4010.831249,0,70258.24681,0,8926.706252,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,15121.99125,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,11868.78375,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,24991.815,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1737,520640.9141,520640.9141,,,,,,,,,,,,,,,905756.4006,905756.4006,386175.4646,,,0,,1,12047.29327,0,31956.95881,0,4010.831249,0,151586.7656,0,28344.64093,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,15121.99125,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,24991.815,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1738,107150.341,107150.341,,,,,,,,,,,,,,,151796.3164,151796.3164,44645.97543,,,0,,1,12047.29327,0,31956.95881,0,4010.831249,0,151586.7656,0,5486.679718,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,15121.99125,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,24991.815,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1739,327208.0584,327208.0584,,,,,,,,,,,,,,,463544.7493,463544.7493,136336.691,,,0,,1,12047.29327,0,31956.95881,0,4010.831249,0,151586.7656,0,30158.42871,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,15121.99125,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,24991.815,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1740,196427.6709,196427.6709,,,,,,,,,,,,,,,278272.5337,278272.5337,81844.86287,,,0,,1,12047.29327,0,31956.95881,0,4010.831249,0,151586.7656,0,13293.76306,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1741,222133.9249,222133.9249,,,,,,,,,,,,,,,314689.727,314689.727,92555.80206,,,0,,1,12047.29327,0,31956.95881,0,4010.831249,0,151586.7656,0,14951.02708,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1742,237273.9657,237273.9657,,,,,,,,,,,,,,,336138.1181,336138.1181,98864.15237,,,0,,1,12047.29327,0,31956.95881,0,4010.831249,0,151586.7656,0,14161.94323,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1743,411592.7487,411592.7487,,,,,,,,,,,,,,,583089.7273,583089.7273,171496.9786,,,0,,1,12047.29327,0,31956.95881,0,4010.831249,0,151586.7656,0,44858.26944,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1744,98762.85261,98762.85261,,,,,,,,,,,,,,,148864.9817,148864.9817,50102.12911,,,0,,1,12047.29327,0,31956.95881,0,4010.831249,0,152481.8597,0,3295.506835,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1745,270301.3383,270301.3383,,,,,,,,,,,,,,,443442.0587,443442.0587,173140.7204,,,0,,1,12047.29327,0,31956.95881,0,4010.831249,0,15928.3946,0,13668.71806,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1141.32,0,18751.75875,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1768,25917.2217,25917.2217,,,,,,,,,,,,,,,69386.93145,69386.93145,43469.70975,,,0,,1,8346.068606,0,648.21078,0,4323.099436,0,188.931195,0,2065.5,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,18513.76114,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,167.2423538,0,3942.027,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,1043.92125,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1769,325469.8484,325469.8484,,,,,,,,,,,,,,,960643.3005,960643.3005,636629.7277,,,0,,1,22984.11576,0,6825.300283,0,19332.48248,0,5581.762483,0,2065.5,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,4686.322969,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,1492.816313,0,4386.386156,0,8183.0775,0,572.9062502,7100.355001,0,61.5375,0,1043.92125,0,18053.44489,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
Ostoros,T_1751,377883.1174,377883.1174,,,,,,,,,,,,,,,1177573.546,1177573.546,800111.3399,,,0,,1,28863.67409,0,71825.55059,0,7243.925896,0,18182.44055,0,6162.310968,0,3718.035,0,26645.21325,0,0,37249.33501,0,0,0,0,0,0,0,7996.244999,0,890.5978874,0,3880.948688,0,1198.054667,0,243.435,0,1786.925513,0,3983.835,0,3942.027,0,897.0150001,0,572.9062502,7100.355001,0,61.5375,0,583.605,0,890.5978874,0,340.4838557,0,6308.4845,612.4458347,2536.557,3582.15075,3993.448012,132.1228973,4749.363012,Vegyes típusu epuletekbol allo tomb,,0,,0,,0,,0,,0,,,,,,,,,
