OBJECTID,Orszag_nev,Telepules_nev,Telepulesresz_nev,Tortenelmi_varosresz_nev,Fekves,Helyrajziszam_teljes,Helyrajziszam_egyedi,Muvelesiag,Utcanev,Utcanev_telek,Kozut_szama,Vasut_szama,Hazszam_telek,Vedett_terulet_nev,Vedett_terulet_kategoria,Natura2000_SCI_kod,Natura2000_SCI_nev,Natura2000_SPA_kod,Natura2000_SPA_nev,Dulo_OEM_borvidek_nev,Dulo_OEM_kod,Dulo_OEM_nev,Epuletenergetikai_tombazonosito,Tortenelmi_varosresz_nev_modositott,Iranyitoszam,KSH_korzet,Postacim_rovid,Shape_Length,Shape_Area
91500,Magyarország,Szarvaskő,,,belterület,229,HUN_Szarvaskő_229,művelés alól kivett,,Rózsa utca,,,5,,,,,,,,,,Szarvaskő_021,,3323,Szarvaskő,,134.83441123080956,1050.2500001018866
91501,Magyarország,Szarvaskő,,,belterület,23,HUN_Szarvaskő_23,művelés alól kivett,,Fő utca,,,6,,,,,,,,,,Szarvaskő_008,,3323,Szarvaskő,,115.32747125929127,571.0249999789521
91502,Magyarország,Szarvaskő,,,belterület,230,HUN_Szarvaskő_230,művelés alól kivett,,Rózsa utca,,,3,,,,,,,,,,Szarvaskő_021,,3323,Szarvaskő,,133.53075789685104,1063.070000032261
91503,Magyarország,Szarvaskő,,,belterület,231,HUN_Szarvaskő_231,művelés alól kivett,,Rózsa utca,,,1,,,,,,,,,,Szarvaskő_021,,3323,Szarvaskő,,137.6373392941888,1169.5999999398364
91504,Magyarország,Szarvaskő,,,belterület,232,HUN_Szarvaskő_232,művelés alól kivett,Rózsa utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,807.1415098841294,4025.534999807886
91505,Magyarország,Szarvaskő,,,belterület,233/1,HUN_Szarvaskő_233/1,művelés alól kivett,,Rózsa utca,,,2,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,113.47416669753785,812.8350799293498
91506,Magyarország,Szarvaskő,,,belterület,234,HUN_Szarvaskő_234,művelés alól kivett,,Rózsa utca,,,4,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,195.44329380830834,1552.0998400768203
91507,Magyarország,Szarvaskő,,,belterület,235,HUN_Szarvaskő_235,művelés alól kivett,,Rózsa utca,,,6,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,174.52318135827863,1261.6500998586448
91508,Magyarország,Szarvaskő,,,belterület,236/1,HUN_Szarvaskő_236/1,művelés alól kivett,,Rózsa utca,,,,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,196.56811056610226,2158.7196242594227
91509,Magyarország,Szarvaskő,,,belterület,236/2,HUN_Szarvaskő_236/2,művelés alól kivett,,Rózsa utca,,,8,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,195.56872656880714,2263.249770135335
91510,Magyarország,Szarvaskő,,,belterület,237,HUN_Szarvaskő_237,művelés alól kivett,,Rózsa utca,,,10,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,152.24372039298055,1074.0349999690056
91511,Magyarország,Szarvaskő,,,belterület,238/1,HUN_Szarvaskő_238/1,művelés alól kivett,utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,120.0145796950268,183.59499996595082
91512,Magyarország,Szarvaskő,,,belterület,238/2,HUN_Szarvaskő_238/2,művelés alól kivett,utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,170.40531781664185,287.4449999635293
91513,Magyarország,Szarvaskő,,,belterület,239,HUN_Szarvaskő_239,művelés alól kivett,,Rózsa utca,,,12,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,151.55120505563346,1085.6499999824912
91514,Magyarország,Szarvaskő,,,belterület,24,HUN_Szarvaskő_24,művelés alól kivett,,Fő utca,,,4,,,,,,,,,,Szarvaskő_008,,3323,Szarvaskő,,137.92429818335273,1092.5150000401213
91515,Magyarország,Szarvaskő,,,belterület,240,HUN_Szarvaskő_240,művelés alól kivett,,Rózsa utca,,,14,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,151.28146262587498,1077.035000054501
91516,Magyarország,Szarvaskő,,,belterület,241,HUN_Szarvaskő_241,művelés alól kivett,,Rózsa utca,,,16,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,152.79526667494798,1134.2050000053644
91517,Magyarország,Szarvaskő,,,belterület,242,HUN_Szarvaskő_242,művelés alól kivett,,Rózsa utca,,,18,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,145.2076577372631,1022.2599999395758
91518,Magyarország,Szarvaskő,,,belterület,243,HUN_Szarvaskő_243,művelés alól kivett,,Rózsa utca,,,20,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,137.7380099461979,997.9650000395625
91519,Magyarország,Szarvaskő,,,belterület,244,HUN_Szarvaskő_244,művelés alól kivett,,Rózsa utca,,,22,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,138.06451181238353,1148.8050000429898
91520,Magyarország,Szarvaskő,,,belterület,245,HUN_Szarvaskő_245,művelés alól kivett,,Rózsa utca,,,24,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,149.06436683583274,1075.6249999618158
91521,Magyarország,Szarvaskő,,,belterület,246,HUN_Szarvaskő_246,művelés alól kivett,,Rózsa utca,,,26,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,131.71261276395057,782.5999999610708
91522,Magyarország,Szarvaskő,,,belterület,247,HUN_Szarvaskő_247,művelés alól kivett,,Rózsa utca,,,28,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,134.91271399373383,979.1050000588223
91523,Magyarország,Szarvaskő,,,belterület,248,HUN_Szarvaskő_248,művelés alól kivett,,Rózsa utca,,,30,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,160.7659163381999,1278.120000064112
91524,Magyarország,Szarvaskő,,,belterület,249,HUN_Szarvaskő_249,művelés alól kivett,,Rózsa utca,,,36,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,144.6572362634384,1201.1800000502542
91525,Magyarország,Szarvaskő,,,belterület,25,HUN_Szarvaskő_25,művelés alól kivett,,Fő utca,,,2,,,,,,,,,,Szarvaskő_008,,3323,Szarvaskő,,111.2224808575476,683.574999989383
91526,Magyarország,Szarvaskő,,,belterület,250,HUN_Szarvaskő_250,művelés alól kivett,,Rózsa utca,,,32,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,136.07970402795027,939.1299999489263
91527,Magyarország,Szarvaskő,,,belterület,251,HUN_Szarvaskő_251,művelés alól kivett,,Rózsa utca,,,34,,,,,,,,,,Szarvaskő_023,,3323,Szarvaskő,,129.14624330143627,798.6149999589101
91528,Magyarország,Szarvaskő,,,belterület,252,HUN_Szarvaskő_252,művelés alól kivett,,Rózsa utca,,,40,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,116.49099348205571,836.4649639381582
91529,Magyarország,Szarvaskő,,,belterület,253,HUN_Szarvaskő_253,művelés alól kivett,,Rózsa utca,,,38,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,144.43365343154352,1110.7145199674462
91530,Magyarország,Szarvaskő,,,belterület,254,HUN_Szarvaskő_254,művelés alól kivett,,,,,,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,527.1729371207355,15027.411894624074
91531,Magyarország,Szarvaskő,,,belterület,268,HUN_Szarvaskő_268,művelés alól kivett,utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,554.9562222992736,2095.1349420469737
91532,Magyarország,Szarvaskő,,,belterület,270,HUN_Szarvaskő_270,művelés alól kivett,,Rózsa utca,,,43,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,158.1379865371509,1013.629999890253
91533,Magyarország,Szarvaskő,,,belterület,271,HUN_Szarvaskő_271,művelés alól kivett,,Rózsa utca,,,41,,,,,,,,,,Szarvaskő_022,,3323,Szarvaskő,,149.9277924375534,880.6950000680239
91534,Magyarország,Szarvaskő,,,belterület,272,HUN_Szarvaskő_272,művelés alól kivett,utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,128.6349358362896,218.80000002123413
91535,Magyarország,Szarvaskő,,,belterület,273,HUN_Szarvaskő_273,művelés alól kivett,,Rózsa utca,,,39,,,,,,,,,,Szarvaskő_024,,3323,Szarvaskő,,147.2278142017576,958.1249999478459
91536,Magyarország,Szarvaskő,,,belterület,274,HUN_Szarvaskő_274,művelés alól kivett,,Rózsa utca,,,37,,,,,,,,,,Szarvaskő_024,,3323,Szarvaskő,,151.7983603537664,1078.190000040494
91537,Magyarország,Szarvaskő,,,belterület,275,HUN_Szarvaskő_275,művelés alól kivett,,Rózsa utca,,,35,,,,,,,,,,Szarvaskő_024,,3323,Szarvaskő,,150.43337487728752,1076.324999880977
91538,Magyarország,Szarvaskő,,,belterület,276,HUN_Szarvaskő_276,művelés alól kivett,,Rózsa utca,,,33,,,,,,,,,,Szarvaskő_024,,3323,Szarvaskő,,148.0789414890466,1053.8900001604484
91539,Magyarország,Szarvaskő,,,belterület,277,HUN_Szarvaskő_277,művelés alól kivett,,Rózsa utca,,,31,,,,,,,,,,Szarvaskő_024,,3323,Szarvaskő,,146.05774575711467,1036.089999951087
91540,Magyarország,Szarvaskő,,,belterület,278,HUN_Szarvaskő_278,művelés alól kivett,,Rózsa utca,,,29,,,,,,,,,,Szarvaskő_024,,3323,Szarvaskő,,141.71702314083595,960.3999999787659
91541,Magyarország,Szarvaskő,,,belterület,279,HUN_Szarvaskő_279,művelés alól kivett,,Rózsa utca,,,27,,,,,,,,,,Szarvaskő_024,,3323,Szarvaskő,,139.69265009093414,948.6449999327958
91542,Magyarország,Szarvaskő,,,belterület,280,HUN_Szarvaskő_280,művelés alól kivett,Rózsa utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,371.9255153494759,1929.5600079504807
91543,Magyarország,Szarvaskő,,,belterület,29,HUN_Szarvaskő_29,művelés alól kivett,Fő utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,603.3079453774103,3094.479995051641
91544,Magyarország,Szarvaskő,,,belterület,30,HUN_Szarvaskő_30,művelés alól kivett,,Fő utca,,,1,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,133.63023786721791,1003.4049999859928
91545,Magyarország,Szarvaskő,,,belterület,31,HUN_Szarvaskő_31,művelés alól kivett,,Fő utca,,,3,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,137.6960174235749,931.8150000507386
91546,Magyarország,Szarvaskő,,,belterület,32,HUN_Szarvaskő_32,művelés alól kivett,,Fő utca,,,5,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,143.0447199392057,972.2549999904634
91547,Magyarország,Szarvaskő,,,belterület,36,HUN_Szarvaskő_36,művelés alól kivett,,Fő utca,,,9,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,127.3802587098175,650.4650000298768
91548,Magyarország,Szarvaskő,,,belterület,39,HUN_Szarvaskő_39,művelés alól kivett,,Fő utca,,,11,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,143.5574277765828,1037.3650000362097
91549,Magyarország,Szarvaskő,,,belterület,45,HUN_Szarvaskő_45,művelés alól kivett,,Iskola utca,,,3,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,139.33985335024943,1043.085000037551
91550,Magyarország,Szarvaskő,,,belterület,46,HUN_Szarvaskő_46,művelés alól kivett,,Iskola utca,,,5,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,142.27294433188717,1075.179999928251
91551,Magyarország,Szarvaskő,,,belterület,47,HUN_Szarvaskő_47,művelés alól kivett,,Iskola utca,,,7,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,143.96275164306408,1048.625000026636
91552,Magyarország,Szarvaskő,,,belterület,48,HUN_Szarvaskő_48,művelés alól kivett,,Iskola utca,,,9,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,136.3617617991463,810.3699999571963
91553,Magyarország,Szarvaskő,,,belterület,49,HUN_Szarvaskő_49,művelés alól kivett,,Iskola utca,,,11,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,138.5104468476499,773.0049999889732
91554,Magyarország,Szarvaskő,,,belterület,50,HUN_Szarvaskő_50,művelés alól kivett,,Iskola utca,,,15,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,51.81053735339593,117.18999998684973
91555,Magyarország,Szarvaskő,,,belterület,51/1,HUN_Szarvaskő_51/1,művelés alól kivett,,Iskola utca,,,,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,179.29317918281004,1676.7626614166238
91556,Magyarország,Szarvaskő,,,belterület,52,HUN_Szarvaskő_52,művelés alól kivett,,Iskola utca,,,19,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,87.09782767485929,391.82459234665254
91557,Magyarország,Szarvaskő,,,belterület,52,HUN_Szarvaskő_52,művelés alól kivett,,Iskola utca,,,21,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,243.5234828009661,2864.4254661704454
91558,Magyarország,Szarvaskő,,,belterület,56,HUN_Szarvaskő_56,művelés alól kivett,,Iskola utca,,,17,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,77.29985547834497,392.55000001750886
91559,Magyarország,Szarvaskő,,,belterület,57/1,HUN_Szarvaskő_57/1,művelés alól kivett,,Iskola utca,,,,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,33.1557043487439,46.09499999593943
91560,Magyarország,Szarvaskő,,,belterület,57/2,HUN_Szarvaskő_57/2,művelés alól kivett,,Iskola utca,,,,,,,,,,,,,Szarvaskő_009,,3323,Szarvaskő,,85.73709761547518,230.61250000353908
91561,Magyarország,Szarvaskő,,,belterület,58,HUN_Szarvaskő_58,művelés alól kivett,Iskola utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,305.0329072868658,1076.6748899941235
91562,Magyarország,Szarvaskő,,,belterület,59,HUN_Szarvaskő_59,művelés alól kivett,,Iskola utca,,,8,,,,,,,,,,Szarvaskő_010,,3323,Szarvaskő,,96.85629921253766,477.94999997876585
91563,Magyarország,Szarvaskő,,,belterület,6,HUN_Szarvaskő_6,művelés alól kivett,,Fő utca,,,30-34,,,,,,,,,,Szarvaskő_007,,3323,Szarvaskő,,114.60525505037906,630.6300000567734
91564,Magyarország,Szarvaskő,,,belterület,60,HUN_Szarvaskő_60,művelés alól kivett,,Iskola utca,,,6,,,,,,,,,,Szarvaskő_010,,3323,Szarvaskő,,99.28205590316436,468.1550000320002
91565,Magyarország,Szarvaskő,,,belterület,61,HUN_Szarvaskő_61,művelés alól kivett,,Iskola utca,,,4,,,,,,,,,,Szarvaskő_010,,3323,Szarvaskő,,82.06231737630473,420.5699999951944
91566,Magyarország,Szarvaskő,,,belterület,62,HUN_Szarvaskő_62,művelés alól kivett,,Iskola utca,,,4,,,,,,,,,,Szarvaskő_010,,3323,Szarvaskő,,70.89267354879297,311.04000002130863
91567,Magyarország,Szarvaskő,,,belterület,63,HUN_Szarvaskő_63,művelés alól kivett,,Iskola utca,,,2,,,,,,,,,,Szarvaskő_010,,3323,Szarvaskő,,121.36967670793648,843.3702449455446
91568,Magyarország,Szarvaskő,,,belterület,65,HUN_Szarvaskő_65,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,633.8832092989389,1549.9648716114152
91569,Magyarország,Szarvaskő,,,belterület,66,HUN_Szarvaskő_66,művelés alól kivett,,II. Rákóczi Ferenc utca,,,1,,,,,,,,,,Szarvaskő_013,,3323,Szarvaskő,,58.19956726782759,156.86500000268222
91570,Magyarország,Szarvaskő,,,belterület,67,HUN_Szarvaskő_67,művelés alól kivett,,II. Rákóczi Ferenc utca,,,,,,,,,,,,,Szarvaskő_013,,3323,Szarvaskő,,64.20603374495839,212.55999998353423
91571,Magyarország,Szarvaskő,,,belterület,68,HUN_Szarvaskő_68,művelés alól kivett,,II. Rákóczi Ferenc utca,,,,,,,,,,,,,Szarvaskő_013,,3323,Szarvaskő,,57.63069184068014,164.8949999976158
91572,Magyarország,Szarvaskő,,,belterület,69/1,HUN_Szarvaskő_69/1,művelés alól kivett,,II. Rákóczi Ferenc utca,,,,,,,,,,,,,Szarvaskő_013,,3323,Szarvaskő,,435.1851617946823,2422.2195001697223
91573,Magyarország,Szarvaskő,,,belterület,69/1,HUN_Szarvaskő_69/1,művelés alól kivett,Petőfi Sándor utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,527.9748629328791,1951.320710938458
91574,Magyarország,Szarvaskő,,,belterület,69/2,HUN_Szarvaskő_69/2,művelés alól kivett,,II. Rákóczi Ferenc utca,,,,,,,,,,,,,Szarvaskő_013,,3323,Szarvaskő,,21.334594097616943,28.419999998733402
91575,Magyarország,Szarvaskő,,,belterület,70,HUN_Szarvaskő_70,művelés alól kivett,,Petőfi Sándor utca,,,9,,,,,,,,,,Szarvaskő_012,,3323,Szarvaskő,,75.38395111994542,344.9650000241026
91576,Magyarország,Szarvaskő,,,belterület,71,HUN_Szarvaskő_71,művelés alól kivett,,Petőfi Sándor utca,,,7,,,,,,,,,,Szarvaskő_012,,3323,Szarvaskő,,76.31342419545872,302.4349999794364
91577,Magyarország,Szarvaskő,,,belterület,72,HUN_Szarvaskő_72,művelés alól kivett,,Petőfi Sándor utca,,,5,,,,,,,,,,Szarvaskő_012,,3323,Szarvaskő,,90.42115959166574,481.70499998804183
91578,Magyarország,Szarvaskő,,,belterület,73,HUN_Szarvaskő_73,művelés alól kivett,Teréz utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,307.81819803254,842.1298789829639
91579,Magyarország,Szarvaskő,,,belterület,74,HUN_Szarvaskő_74,művelés alól kivett,,Petőfi Sándor utca,,,,,,,,,,,,,Szarvaskő_014,,3323,Szarvaskő,,47.21878097006469,129.255000009276
91580,Magyarország,Szarvaskő,,,belterület,75,HUN_Szarvaskő_75,művelés alól kivett,,Teréz utca,,,,,,,,,,,,,Szarvaskő_014,,3323,Szarvaskő,,59.2566065800318,136.25999999769033
91581,Magyarország,Szarvaskő,,,belterület,77/1,HUN_Szarvaskő_77/1,művelés alól kivett,,II. Rákóczi Ferenc utca,,,2,,,,,,,,,,Szarvaskő_014,,3323,Szarvaskő,,103.37596769326247,544.8849999580159
91582,Magyarország,Szarvaskő,,,belterület,77/2,HUN_Szarvaskő_77/2,művelés alól kivett,,II. Rákóczi Ferenc utca,,,4,,,,,,,,,,Szarvaskő_014,,3323,Szarvaskő,,110.4153845295516,430.46500001441694
91583,Magyarország,Szarvaskő,,,belterület,80,HUN_Szarvaskő_80,művelés alól kivett,,II. Rákóczi Ferenc utca,,,6,,,,,,,,,,Szarvaskő_014,,3323,Szarvaskő,,83.29480397519475,384.9700000233203
91584,Magyarország,Szarvaskő,,,belterület,81,HUN_Szarvaskő_81,művelés alól kivett,II. Rákóczi Ferenc utca,,,,,,,,,,,,,,,,3323,Szarvaskő,,519.8061880570586,2450.059898396625
91585,Magyarország,Szarvaskő,,,belterület,82,HUN_Szarvaskő_82,művelés alól kivett,,II. Rákóczi Ferenc utca,,,,,,,,,,,,,,,3323,Szarvaskő,,60.76108760758044,146.45499997239563
91586,Magyarország,Szarvaskő,,,belterület,83,HUN_Szarvaskő_83,művelés alól kivett,,II. Rákóczi Ferenc utca,,,,,,,,,,,,,,,3323,Szarvaskő,,30.78567016598572,58.819999977871774
91587,Magyarország,Szarvaskő,,,belterület,84,HUN_Szarvaskő_84,művelés alól kivett,,II. Rákóczi Ferenc utca,,,,,,,,,,,,,,,3323,Szarvaskő,,27.951238385887507,47.80000000186265
91588,Magyarország,Szarvaskő,,,belterület,85,HUN_Szarvaskő_85,művelés alól kivett,,II. Rákóczi Ferenc utca,,,,,,,,,,,,,,,3323,Szarvaskő,,64.58410044321415,137.39499999742952
91589,Magyarország,Szarvaskő,,,belterület,86,HUN_Szarvaskő_86,művelés alól kivett,,II. Rákóczi Ferenc utca,,,20,,,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,131.06875377770533,1064.4154150347354
91590,Magyarország,Szarvaskő,,,belterület,87,HUN_Szarvaskő_87,művelés alól kivett,,II. Rákóczi Ferenc utca,,,18,,,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,105.01926646909226,629.1399999950454
91591,Magyarország,Szarvaskő,,,belterület,88,HUN_Szarvaskő_88,művelés alól kivett,,II. Rákóczi Ferenc utca,,,16,,,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,121.88399970437193,804.2549999826401
91592,Magyarország,Szarvaskő,,,belterület,89,HUN_Szarvaskő_89,művelés alól kivett,,II. Rákóczi Ferenc utca,,,14,,,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,111.77453361910796,461.94999995455146
91593,Magyarország,Szarvaskő,,,belterület,90,HUN_Szarvaskő_90,művelés alól kivett,,II. Rákóczi Ferenc utca,,,12,,,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,109.32615772559255,453.89499995365736
91594,Magyarország,Szarvaskő,,,belterület,91,HUN_Szarvaskő_91,művelés alól kivett,,II. Rákóczi Ferenc utca,,,10,,,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,111.74022676902612,655.3850000725687
91595,Magyarország,Szarvaskő,,,belterület,92,HUN_Szarvaskő_92,művelés alól kivett,,II. Rákóczi Ferenc utca,,,8,,,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,96.7417720546315,576.5199999627844
91596,Magyarország,Szarvaskő,,,belterület,93,HUN_Szarvaskő_93,művelés alól kivett,,II. Rákóczi Ferenc utca,,,,,,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,214.08257640449548,1376.654999988787
91597,Magyarország,Szarvaskő,,,belterület,94,HUN_Szarvaskő_94,művelés alól kivett,,Teréz utca,,,1,,,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,209.11209585215616,1399.3450000508876
91598,Magyarország,Szarvaskő,,,belterület,95,HUN_Szarvaskő_95,művelés alól kivett,,Teréz utca,,,5,Bükki Nemzeti Park,nemzeti park,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,166.54094859859092,1175.6399999663604
91599,Magyarország,Szarvaskő,,,belterület,96,HUN_Szarvaskő_96,művelés alól kivett,,Teréz utca,,,7,Bükki Nemzeti Park,nemzeti park,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,167.44405836693738,889.769999962412
91600,Magyarország,Szarvaskő,,,belterület,97,HUN_Szarvaskő_97,művelés alól kivett,,Teréz utca,,,9,Bükki Nemzeti Park,nemzeti park,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,161.30752850683132,721.235000081137
91601,Magyarország,Szarvaskő,,,belterület,98,HUN_Szarvaskő_98,művelés alól kivett,,Teréz utca,,,11,Bükki Nemzeti Park,nemzeti park,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,144.26906233219492,759.5049999789147
91602,Magyarország,Szarvaskő,,,belterület,99,HUN_Szarvaskő_99,művelés alól kivett,,Teréz utca,,,13,,,,,,,,,,Szarvaskő_015,,3323,Szarvaskő,,141.04888328179575,700.6050000292063
91603,Magyarország,Szarvaskő,,,külterület,0109,HUN_Szarvaskő_0109,művelés alól kivett,,,25,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,2894.8186823814253,31333.495000047897
91604,Magyarország,Szarvaskő,,,külterület,0117,HUN_Szarvaskő_0117,művelés alól kivett,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,1208.6690539349138,9998.345000031894
91605,Magyarország,Szarvaskő,,,külterület,0118,HUN_Szarvaskő_0118,fásított terület,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,187.34352486738516,745.8549999634549
91606,Magyarország,Szarvaskő,,,külterület,0119,HUN_Szarvaskő_0119,fásított terület,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,286.27986431820176,686.4899999309703
91607,Magyarország,Szarvaskő,,,külterület,0120,HUN_Szarvaskő_0120,művelés alól kivett,,,,,,,,HUBN20004,Szarvaskő,HUBN10003,Bükk-hegység és peremterületei,,,,,,3323,Szarvaskő,,433.347910905322,2850.190000114813
91608,Magyarország,Szarvaskő,,,külterület,015,HUN_Szarvaskő_015,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,230.3266719669328,392.7700001587343
91609,Magyarország,Szarvaskő,,,külterület,016/1,HUN_Szarvaskő_016/1,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,286.9043105381189,1072.7400000710413
91610,Magyarország,Szarvaskő,,,külterület,016/2,HUN_Szarvaskő_016/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,289.40252786727547,1171.5550002219898
91611,Magyarország,Szarvaskő,,,külterület,016/3,HUN_Szarvaskő_016/3,szőlő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,302.47416926455094,1962.4649999548124
91612,Magyarország,Szarvaskő,,,külterület,016/4,HUN_Szarvaskő_016/4,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,351.74760479296083,4871.114999758117
91613,Magyarország,Szarvaskő,,,külterület,017,HUN_Szarvaskő_017,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1045.3397222877215,56718.0549997785
91614,Magyarország,Szarvaskő,,,külterület,018/2,HUN_Szarvaskő_018/2,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,258.3525475670163,2065.7685350708352
91615,Magyarország,Szarvaskő,,,külterület,018/3,HUN_Szarvaskő_018/3,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,287.67350139150346,3762.710784793787
91616,Magyarország,Szarvaskő,,,külterület,018/4,HUN_Szarvaskő_018/4,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,360.05796372387675,7191.725770196761
91617,Magyarország,Szarvaskő,,,külterület,018/5,HUN_Szarvaskő_018/5,erdő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,2855.34353375455,378719.7246947875
91618,Magyarország,Szarvaskő,,,külterület,019/a,HUN_Szarvaskő_019/a,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1426.0566345012776,44713.37146488907
91619,Magyarország,Szarvaskő,,,külterület,019/b,HUN_Szarvaskő_019/b,legelő,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1134.4111358289042,21168.471774074376
91620,Magyarország,Szarvaskő,,,külterület,019/c,HUN_Szarvaskő_019/c,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,922.1469043498315,13452.489999698702
91621,Magyarország,Szarvaskő,,,külterület,020,HUN_Szarvaskő_020,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,4306.031316278644,9631.788814810949
91622,Magyarország,Szarvaskő,,,külterület,021,HUN_Szarvaskő_021,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,1444.7385621564497,116007.29480498121
91623,Magyarország,Szarvaskő,,,külterület,022,HUN_Szarvaskő_022,szántó,,,,,,,,,,,,,,,,,3323,Szarvaskő,,2071.6145525765146,111009.9850001573
91624,Magyarország,Szarvaskő,,,külterület,027/10,HUN_Szarvaskő_027/10,legelő,,Újszarvaskői utca,,,,,,,,,,,,,,,3323,Szarvaskő,,161.64373186433716,1479.5649999261275
91625,Magyarország,Szarvaskő,,,külterület,027/11,HUN_Szarvaskő_027/11,művelés alól kivett,,,,,,,,,,,,,,,,,3323,Szarvaskő,,885.2934008582802,1567.9000001300144
