OBJECTID,Orszag_nev,Telepules_nev,Telepulesresz_nev,Tortenelmi_varosresz_nev,Fekves,Epulettipus,Epulet_altipus,Funkcio,Intezmenynev,Hazszam,Epulet_betujel,Helyrajziszam_teljes_epulet,Helyrajziszam_egyedi_epulet,Utcanev_epulet,Muemlek_nev,Muemlek_tipus,Muemlek_torzsszam,Epuletenergetikai_tipus,Epuletenergetikai_szintszam,Epuletenergetikai_tombazonosito,Aga_est,Abm_est,Ath_est,Ael_est,Aelcs_est,Asz_est,Aol_est,Tn_Tbr,E0,Evil,Ee_cs,Evil_cs,Tbr,Ter,Muemleki_vedettseg,Tortenelmi_varosresz_nev_modositott,Iranyitoszam,KSH_korzet,Epulet_azonosito,Hazszam_epulettomb,Epulet_szamozas_egyeb,Postacim_epulet,Shape_Length,Shape_Area
63647,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,39,HUN_Szarvaskő_39,Fő utca,,,,,,Szarvaskő_009,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00204,,,,28.34748067607008,43.21999998699874
63648,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,59,HUN_Szarvaskő_59,Iskola utca,,,,,,Szarvaskő_010,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00205,,,,21.719383170075236,25.380000005178154
63649,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,60,HUN_Szarvaskő_60,Iskola utca,,,,,,Szarvaskő_010,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00206,,,,36.880377771224566,38.144999983645974
63650,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,32,HUN_Szarvaskő_32,Fő utca,,,,,,Szarvaskő_009,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00207,,,,26.50768709143381,35.28999997641891
63651,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,36,HUN_Szarvaskő_36,Fő utca,,,,,,Szarvaskő_009,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00208,,,,21.065430180403606,20.73499999973923
63652,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,32,HUN_Szarvaskő_32,Fő utca,,,,,,Szarvaskő_009,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00209,,,,20.883672737056475,23.304999987483026
63653,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,32,HUN_Szarvaskő_32,Fő utca,,,,,,Szarvaskő_009,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00210,,,,16.47360913240419,16.959999997131526
63654,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,31,HUN_Szarvaskő_31,Fő utca,,,,,,Szarvaskő_009,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00211,,,,15.480394965640834,14.735000004954635
63655,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,111,HUN_Szarvaskő_111,Petőfi Sándor utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00212,,,,17.996343188646602,17.395000001713633
63656,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,112,HUN_Szarvaskő_112,Petőfi Sándor utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00213,,,,18.38884815755337,17.10499999307096
63657,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,30,HUN_Szarvaskő_30,Fő utca,,,,,,Szarvaskő_009,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00214,,,,15.839191897524994,15.679999997913837
63658,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,113,HUN_Szarvaskő_113,Petőfi Sándor utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00215,,,,29.051520126099177,37.5650000090152
63659,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,110,HUN_Szarvaskő_110,Petőfi Sándor utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00216,,,,33.57287689375039,53.125
63660,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,112,HUN_Szarvaskő_112,Petőfi Sándor utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00217,,,,19.194797066843545,22.03500000048429
63661,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,106,HUN_Szarvaskő_106,Petőfi Sándor utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00218,,,,31.94702532048609,62.56000000048429
63662,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,198/1,HUN_Szarvaskő_198/1,Egri utca,,,,,,Szarvaskő_019,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00219,,,,18.308222700266654,18.765000005289913
63663,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,30,HUN_Szarvaskő_30,Fő utca,,,,,,Szarvaskő_009,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00220,,,,22.66541993924688,31.379999990835785
63664,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,197,HUN_Szarvaskő_197,Egri utca,,,,,,Szarvaskő_019,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00221,,,,16.65087377534503,17.180000003501775
63665,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,113,HUN_Szarvaskő_113,Petőfi Sándor utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00222,,,,24.787661134854318,33.449999992735684
63666,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,198/1,HUN_Szarvaskő_198/1,Egri utca,,,,,,Szarvaskő_019,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00223,,,,16.880760963700624,17.640000000447035
63667,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,198/1,HUN_Szarvaskő_198/1,Egri utca,,,,,,Szarvaskő_019,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00224,,,,25.491493010447662,36.43500000793487
63668,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,20,HUN_Szarvaskő_20,Fő utca,,,,,,Szarvaskő_008,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00225,,,,18.593738663594507,20.56499998796731
63669,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,104,HUN_Szarvaskő_104,Petőfi Sándor utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00226,,,,40.875472786980524,62.58000001337379
63670,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,12/2,HUN_Szarvaskő_12/2,Fő utca,,,,,,Szarvaskő_007,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00227,,,,25.325359510953326,39.88999999262393
63671,Magyarország,Szarvaskő,,,belterület,lakóépület,,,,,,101,HUN_Szarvaskő_101,Petőfi Sándor utca,,,,L1,1,Szarvaskő_011,0.5,0.5,0,0,0,0,0,0.75,450,10,120,8,54.50000001117587,40.8750000083819,nem,,3323,Szarvaskő,Szarvaskő_00228,,,,30.14844342743989,54.50000001117587
63672,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,12/1,HUN_Szarvaskő_12/1,Fő utca,,,,,,Szarvaskő_007,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00229,,,,20.091313973275675,24.094999994821848
63673,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,101,HUN_Szarvaskő_101,Petőfi Sándor utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00230,,,,14.73373164037179,11.98000000424683
63674,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,116,HUN_Szarvaskő_116,Fő utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00231,,,,18.018240583097878,20.060000002719462
63675,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,23,HUN_Szarvaskő_23,Fő utca,,,,,,Szarvaskő_008,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00232,,,,20.542149630177892,25.69000000882894
63676,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,25,HUN_Szarvaskő_25,Fő utca,,,,,,Szarvaskő_008,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00233,,,,49.88704088426196,72.39500000171364
63677,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,22,HUN_Szarvaskő_22,Fő utca,,,,,,Szarvaskő_008,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00234,,,,46.731044358586274,72.60000002458692
63678,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,196,HUN_Szarvaskő_196,Egri utca,,,,,,Szarvaskő_019,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00235,,,,19.22188457046563,22.559999999552964
63679,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,17,HUN_Szarvaskő_17,Fő utca,,,,,,Szarvaskő_007,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00236,,,,21.411198617558505,26.924999996088445
63680,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,17,HUN_Szarvaskő_17,Fő utca,,,,,,Szarvaskő_007,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00237,,,,18.985373064638303,22.35499998450279
63681,Magyarország,Szarvaskő,,,belterület,lakóépület,,,,,,105,HUN_Szarvaskő_105,Petőfi Sándor utca,,,,L1,1,Szarvaskő_011,0.5,0.5,0,0,0,0,0,0.75,450,10,120,8,86.34499999072403,64.75874999304303,nem,,3323,Szarvaskő,Szarvaskő_00238,,,,47.648331062356746,86.34499999072403
63682,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,102,HUN_Szarvaskő_102,Petőfi Sándor utca,,,,,,,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00239,,,,20.359870627406938,24.62999999959022
63683,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,24,HUN_Szarvaskő_24,Fő utca,,,,,,Szarvaskő_008,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00240,,,,35.78462538945277,64.0500000026077
63684,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,24,HUN_Szarvaskő_24,Fő utca,,,,,,Szarvaskő_008,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00241,,,,14.462366670463403,12.560000004582108
63685,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,118,HUN_Szarvaskő_118,Fő utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00242,,,,16.64333588331378,15.890000001937151
63686,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,23,HUN_Szarvaskő_23,Fő utca,,,,,,Szarvaskő_008,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00243,,,,27.62897872105671,37.17500001657754
63687,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,118,HUN_Szarvaskő_118,Fő utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00244,,,,38.69093582287725,75.18999999076128
63688,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,119,HUN_Szarvaskő_119,Fő utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00245,,,,16.124431519532575,15.465000000819565
63689,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,10/1,HUN_Szarvaskő_10/1,Fő utca,,,,,,Szarvaskő_007,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00246,,,,27.028573199237044,45.08000000629574
63690,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,10/1,HUN_Szarvaskő_10/1,Fő utca,,,,,,Szarvaskő_007,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00247,,,,24.339269674370698,33.09999999962747
63691,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,6,HUN_Szarvaskő_6,Fő utca,,,,,,Szarvaskő_007,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00248,,,,25.906848794812753,33.47000001121312
63692,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,121,HUN_Szarvaskő_121,Kisköz utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00249,,,,21.219769538641007,24.070000015124677
63693,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,2,HUN_Szarvaskő_2,Fő utca,,,,,,Szarvaskő_007,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00250,,,,29.19311508172914,47.29000000659376
63694,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,122,HUN_Szarvaskő_122,Kisköz utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00251,,,,23.60424975969997,34.81999999221414
63695,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,6,HUN_Szarvaskő_6,Fő utca,,,,,,Szarvaskő_007,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00252,,,,28.16303111651641,26.944999985694885
63696,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,122,HUN_Szarvaskő_122,Kisköz utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00253,,,,30.929788130335808,54.710000015757984
63697,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,1,HUN_Szarvaskő_1,Fő utca,,,,,,Szarvaskő_007,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00254,,,,17.77532069232505,16.969999989420177
63698,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,126,HUN_Szarvaskő_126,Fő utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00255,,,,26.583916399179166,35.69499998848885
63699,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,127,HUN_Szarvaskő_127,Kisköz utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00256,,,,29.841034211068965,55.63999999374151
63700,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,128,HUN_Szarvaskő_128,Fő utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00257,,,,22.51433348835173,29.98500000718981
63701,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,129,HUN_Szarvaskő_129,Kisköz utca,,,,,,Szarvaskő_011,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00258,,,,38.12414323436824,57.72499998472631
63702,Magyarország,Szarvaskő,,,belterület,gazdasági- és melléképület,,,,,,149,HUN_Szarvaskő_149,Fő utca,,,,,,Szarvaskő_006,,,,,,,,,,,,,,,nem,,3323,Szarvaskő,Szarvaskő_00259,,,,16.681769787039116,16.984999997876585
