OBJECTID;Orszag_nev;Telepules_nev;Telepulesresz_nev;Tortenelmi_varosresz_nev;Fekves;Helyrajziszam_teljes;Helyrajziszam_egyedi;Muvelesiag;Utcanev;Utcanev_telek;Kozut_szama;Vasut_szama;Hazszam_telek;Vedett_terulet_nev;Vedett_terulet_kategoria;Natura2000_SCI_kod;Natura2000_SCI_nev;Natura2000_SPA_kod;Natura2000_SPA_nev;Dulo_OEM_borvidek_nev;Dulo_OEM_kod;Dulo_OEM_nev;Epuletenergetikai_tombazonosito;Tortenelmi_varosresz_nev_modositott;Iranyitoszam;KSH_korzet;Postacim_rovid;Shape_Length;Shape_Area
91542;Magyarország;Szarvaskő;;;belterület;280;HUN_Szarvaskő_280;művelés alól kivett;Rózsa utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;371,925515349475920;1929,560007950480700
91543;Magyarország;Szarvaskő;;;belterület;29;HUN_Szarvaskő_29;művelés alól kivett;Fő utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;603,307945377410310;3094,479995051640800
91544;Magyarország;Szarvaskő;;;belterület;30;HUN_Szarvaskő_30;művelés alól kivett;;Fő utca;;;1;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;133,630237867217910;1003,404999985992800
91545;Magyarország;Szarvaskő;;;belterület;31;HUN_Szarvaskő_31;művelés alól kivett;;Fő utca;;;3;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;137,696017423574890;931,815000050738600
91546;Magyarország;Szarvaskő;;;belterület;32;HUN_Szarvaskő_32;művelés alól kivett;;Fő utca;;;5;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;143,044719939205690;972,254999990463380
91547;Magyarország;Szarvaskő;;;belterület;36;HUN_Szarvaskő_36;művelés alól kivett;;Fő utca;;;9;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;127,380258709817500;650,465000029876820
91548;Magyarország;Szarvaskő;;;belterület;39;HUN_Szarvaskő_39;művelés alól kivett;;Fő utca;;;11;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;143,557427776582810;1037,365000036209700
91549;Magyarország;Szarvaskő;;;belterület;45;HUN_Szarvaskő_45;művelés alól kivett;;Iskola utca;;;3;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;139,339853350249430;1043,085000037551000
91550;Magyarország;Szarvaskő;;;belterület;46;HUN_Szarvaskő_46;művelés alól kivett;;Iskola utca;;;5;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;142,272944331887170;1075,179999928250900
91551;Magyarország;Szarvaskő;;;belterület;47;HUN_Szarvaskő_47;művelés alól kivett;;Iskola utca;;;7;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;143,962751643064080;1048,625000026635900
91552;Magyarország;Szarvaskő;;;belterület;48;HUN_Szarvaskő_48;művelés alól kivett;;Iskola utca;;;9;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;136,361761799146310;810,369999957196340
91553;Magyarország;Szarvaskő;;;belterület;49;HUN_Szarvaskő_49;művelés alól kivett;;Iskola utca;;;11;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;138,510446847649890;773,004999988973170
91554;Magyarország;Szarvaskő;;;belterület;50;HUN_Szarvaskő_50;művelés alól kivett;;Iskola utca;;;15;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;51,810537353395929;117,189999986849730
91555;Magyarország;Szarvaskő;;;belterület;51/1;HUN_Szarvaskő_51/1;művelés alól kivett;;Iskola utca;;;;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;179,293179182810040;1676,762661416623800
91556;Magyarország;Szarvaskő;;;belterület;52;HUN_Szarvaskő_52;művelés alól kivett;;Iskola utca;;;19;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;87,097827674859289;391,824592346652540
91557;Magyarország;Szarvaskő;;;belterület;52;HUN_Szarvaskő_52;művelés alól kivett;;Iskola utca;;;21;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;243,523482800966090;2864,425466170445400
91558;Magyarország;Szarvaskő;;;belterület;56;HUN_Szarvaskő_56;művelés alól kivett;;Iskola utca;;;17;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;77,299855478344966;392,550000017508860
91559;Magyarország;Szarvaskő;;;belterület;57/1;HUN_Szarvaskő_57/1;művelés alól kivett;;Iskola utca;;;;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;33,155704348743903;46,094999995939432
91560;Magyarország;Szarvaskő;;;belterület;57/2;HUN_Szarvaskő_57/2;művelés alól kivett;;Iskola utca;;;;;;;;;;;;;Szarvaskő_009;;3323;Szarvaskő;;85,737097615475179;230,612500003539080
91561;Magyarország;Szarvaskő;;;belterület;58;HUN_Szarvaskő_58;művelés alól kivett;Iskola utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;305,032907286865790;1076,674889994123500
91562;Magyarország;Szarvaskő;;;belterület;59;HUN_Szarvaskő_59;művelés alól kivett;;Iskola utca;;;8;;;;;;;;;;Szarvaskő_010;;3323;Szarvaskő;;96,856299212537664;477,949999978765850
91563;Magyarország;Szarvaskő;;;belterület;6;HUN_Szarvaskő_6;művelés alól kivett;;Fő utca;;;30-34;;;;;;;;;;Szarvaskő_007;;3323;Szarvaskő;;114,605255050379060;630,630000056773380
91564;Magyarország;Szarvaskő;;;belterület;60;HUN_Szarvaskő_60;művelés alól kivett;;Iskola utca;;;6;;;;;;;;;;Szarvaskő_010;;3323;Szarvaskő;;99,282055903164363;468,155000032000200
91565;Magyarország;Szarvaskő;;;belterület;61;HUN_Szarvaskő_61;művelés alól kivett;;Iskola utca;;;4;;;;;;;;;;Szarvaskő_010;;3323;Szarvaskő;;82,062317376304733;420,569999995194390
91566;Magyarország;Szarvaskő;;;belterület;62;HUN_Szarvaskő_62;művelés alól kivett;;Iskola utca;;;4;;;;;;;;;;Szarvaskő_010;;3323;Szarvaskő;;70,892673548792970;311,040000021308630
91567;Magyarország;Szarvaskő;;;belterület;63;HUN_Szarvaskő_63;művelés alól kivett;;Iskola utca;;;2;;;;;;;;;;Szarvaskő_010;;3323;Szarvaskő;;121,369676707936480;843,370244945544640
91568;Magyarország;Szarvaskő;;;belterület;65;HUN_Szarvaskő_65;művelés alól kivett;;;;;;;;;;;;;;;;;3323;Szarvaskő;;633,883209298938940;1549,964871611415200
91569;Magyarország;Szarvaskő;;;belterület;66;HUN_Szarvaskő_66;művelés alól kivett;;II. Rákóczi Ferenc utca;;;1;;;;;;;;;;Szarvaskő_013;;3323;Szarvaskő;;58,199567267827589;156,865000002682220
91570;Magyarország;Szarvaskő;;;belterület;67;HUN_Szarvaskő_67;művelés alól kivett;;II. Rákóczi Ferenc utca;;;;;;;;;;;;;Szarvaskő_013;;3323;Szarvaskő;;64,206033744958390;212,559999983534230
91571;Magyarország;Szarvaskő;;;belterület;68;HUN_Szarvaskő_68;művelés alól kivett;;II. Rákóczi Ferenc utca;;;;;;;;;;;;;Szarvaskő_013;;3323;Szarvaskő;;57,630691840680143;164,894999997615800
91572;Magyarország;Szarvaskő;;;belterület;69/1;HUN_Szarvaskő_69/1;művelés alól kivett;;II. Rákóczi Ferenc utca;;;;;;;;;;;;;Szarvaskő_013;;3323;Szarvaskő;;435,185161794682300;2422,219500169722300
91573;Magyarország;Szarvaskő;;;belterület;69/1;HUN_Szarvaskő_69/1;művelés alól kivett;Petőfi Sándor utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;527,974862932879090;1951,320710938458000
91574;Magyarország;Szarvaskő;;;belterület;69/2;HUN_Szarvaskő_69/2;művelés alól kivett;;II. Rákóczi Ferenc utca;;;;;;;;;;;;;Szarvaskő_013;;3323;Szarvaskő;;21,334594097616943;28,419999998733402
91575;Magyarország;Szarvaskő;;;belterület;70;HUN_Szarvaskő_70;művelés alól kivett;;Petőfi Sándor utca;;;9;;;;;;;;;;Szarvaskő_012;;3323;Szarvaskő;;75,383951119945422;344,965000024102610
91576;Magyarország;Szarvaskő;;;belterület;71;HUN_Szarvaskő_71;művelés alól kivett;;Petőfi Sándor utca;;;7;;;;;;;;;;Szarvaskő_012;;3323;Szarvaskő;;76,313424195458722;302,434999979436380
91577;Magyarország;Szarvaskő;;;belterület;72;HUN_Szarvaskő_72;művelés alól kivett;;Petőfi Sándor utca;;;5;;;;;;;;;;Szarvaskő_012;;3323;Szarvaskő;;90,421159591665742;481,704999988041830
91578;Magyarország;Szarvaskő;;;belterület;73;HUN_Szarvaskő_73;művelés alól kivett;Teréz utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;307,818198032540010;842,129878982963870
91579;Magyarország;Szarvaskő;;;belterület;74;HUN_Szarvaskő_74;művelés alól kivett;;Petőfi Sándor utca;;;;;;;;;;;;;Szarvaskő_014;;3323;Szarvaskő;;47,218780970064692;129,255000009275990
91580;Magyarország;Szarvaskő;;;belterület;75;HUN_Szarvaskő_75;művelés alól kivett;;Teréz utca;;;;;;;;;;;;;Szarvaskő_014;;3323;Szarvaskő;;59,256606580031800;136,259999997690330
91581;Magyarország;Szarvaskő;;;belterület;77/1;HUN_Szarvaskő_77/1;művelés alól kivett;;II. Rákóczi Ferenc utca;;;2;;;;;;;;;;Szarvaskő_014;;3323;Szarvaskő;;103,375967693262470;544,884999958015900
91582;Magyarország;Szarvaskő;;;belterület;77/2;HUN_Szarvaskő_77/2;művelés alól kivett;;II. Rákóczi Ferenc utca;;;4;;;;;;;;;;Szarvaskő_014;;3323;Szarvaskő;;110,415384529551600;430,465000014416940
91583;Magyarország;Szarvaskő;;;belterület;80;HUN_Szarvaskő_80;művelés alól kivett;;II. Rákóczi Ferenc utca;;;6;;;;;;;;;;Szarvaskő_014;;3323;Szarvaskő;;83,294803975194753;384,970000023320320
91584;Magyarország;Szarvaskő;;;belterület;81;HUN_Szarvaskő_81;művelés alól kivett;II. Rákóczi Ferenc utca;;;;;;;;;;;;;;;;3323;Szarvaskő;;519,806188057058650;2450,059898396625200
91585;Magyarország;Szarvaskő;;;belterület;82;HUN_Szarvaskő_82;művelés alól kivett;;II. Rákóczi Ferenc utca;;;;;;;;;;;;;;;3323;Szarvaskő;;60,761087607580443;146,454999972395630
91586;Magyarország;Szarvaskő;;;belterület;83;HUN_Szarvaskő_83;művelés alól kivett;;II. Rákóczi Ferenc utca;;;;;;;;;;;;;;;3323;Szarvaskő;;30,785670165985721;58,819999977871774
91587;Magyarország;Szarvaskő;;;belterület;84;HUN_Szarvaskő_84;művelés alól kivett;;II. Rákóczi Ferenc utca;;;;;;;;;;;;;;;3323;Szarvaskő;;27,951238385887507;47,800000001862649
91588;Magyarország;Szarvaskő;;;belterület;85;HUN_Szarvaskő_85;művelés alól kivett;;II. Rákóczi Ferenc utca;;;;;;;;;;;;;;;3323;Szarvaskő;;64,584100443214155;137,394999997429520
91589;Magyarország;Szarvaskő;;;belterület;86;HUN_Szarvaskő_86;művelés alól kivett;;II. Rákóczi Ferenc utca;;;20;;;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;131,068753777705330;1064,415415034735400
91590;Magyarország;Szarvaskő;;;belterület;87;HUN_Szarvaskő_87;művelés alól kivett;;II. Rákóczi Ferenc utca;;;18;;;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;105,019266469092260;629,139999995045400
91591;Magyarország;Szarvaskő;;;belterület;88;HUN_Szarvaskő_88;művelés alól kivett;;II. Rákóczi Ferenc utca;;;16;;;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;121,883999704371930;804,254999982640130
91592;Magyarország;Szarvaskő;;;belterület;89;HUN_Szarvaskő_89;művelés alól kivett;;II. Rákóczi Ferenc utca;;;14;;;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;111,774533619107960;461,949999954551460
91593;Magyarország;Szarvaskő;;;belterület;90;HUN_Szarvaskő_90;művelés alól kivett;;II. Rákóczi Ferenc utca;;;12;;;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;109,326157725592550;453,894999953657360
91594;Magyarország;Szarvaskő;;;belterület;91;HUN_Szarvaskő_91;művelés alól kivett;;II. Rákóczi Ferenc utca;;;10;;;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;111,740226769026120;655,385000072568690
91595;Magyarország;Szarvaskő;;;belterület;92;HUN_Szarvaskő_92;művelés alól kivett;;II. Rákóczi Ferenc utca;;;8;;;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;96,741772054631497;576,519999962784370
91596;Magyarország;Szarvaskő;;;belterület;93;HUN_Szarvaskő_93;művelés alól kivett;;II. Rákóczi Ferenc utca;;;;;;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;214,082576404495480;1376,654999988787000
91597;Magyarország;Szarvaskő;;;belterület;94;HUN_Szarvaskő_94;művelés alól kivett;;Teréz utca;;;1;;;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;209,112095852156160;1399,345000050887600
91598;Magyarország;Szarvaskő;;;belterület;95;HUN_Szarvaskő_95;művelés alól kivett;;Teréz utca;;;5;Bükki Nemzeti Park;nemzeti park;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;166,540948598590920;1175,639999966360400
91599;Magyarország;Szarvaskő;;;belterület;96;HUN_Szarvaskő_96;művelés alól kivett;;Teréz utca;;;7;Bükki Nemzeti Park;nemzeti park;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;167,444058366937380;889,769999962412040
91600;Magyarország;Szarvaskő;;;belterület;97;HUN_Szarvaskő_97;művelés alól kivett;;Teréz utca;;;9;Bükki Nemzeti Park;nemzeti park;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;161,307528506831320;721,235000081136950
91601;Magyarország;Szarvaskő;;;belterület;98;HUN_Szarvaskő_98;művelés alól kivett;;Teréz utca;;;11;Bükki Nemzeti Park;nemzeti park;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;144,269062332194920;759,504999978914730
91602;Magyarország;Szarvaskő;;;belterület;99;HUN_Szarvaskő_99;művelés alól kivett;;Teréz utca;;;13;;;;;;;;;;Szarvaskő_015;;3323;Szarvaskő;;141,048883281795750;700,605000029206280
91603;Magyarország;Szarvaskő;;;külterület;0109;HUN_Szarvaskő_0109;művelés alól kivett;;;25;;;;;HUBN20004;Szarvaskő;HUBN10003;Bükk-hegység és peremterületei;;;;;;3323;Szarvaskő;;2894,818682381425300;31333,495000047897000
91604;Magyarország;Szarvaskő;;;külterület;0117;HUN_Szarvaskő_0117;művelés alól kivett;;;;;;;;HUBN20004;Szarvaskő;HUBN10003;Bükk-hegység és peremterületei;;;;;;3323;Szarvaskő;;1208,669053934913800;9998,345000031893500
91605;Magyarország;Szarvaskő;;;külterület;0118;HUN_Szarvaskő_0118;fásított terület;;;;;;;;HUBN20004;Szarvaskő;HUBN10003;Bükk-hegység és peremterületei;;;;;;3323;Szarvaskő;;187,343524867385160;745,854999963454930
91606;Magyarország;Szarvaskő;;;külterület;0119;HUN_Szarvaskő_0119;fásított terület;;;;;;;;HUBN20004;Szarvaskő;HUBN10003;Bükk-hegység és peremterületei;;;;;;3323;Szarvaskő;;286,279864318201760;686,489999930970270
91607;Magyarország;Szarvaskő;;;külterület;0120;HUN_Szarvaskő_0120;művelés alól kivett;;;;;;;;HUBN20004;Szarvaskő;HUBN10003;Bükk-hegység és peremterületei;;;;;;3323;Szarvaskő;;433,347910905322010;2850,190000114812800
91608;Magyarország;Szarvaskő;;;külterület;015;HUN_Szarvaskő_015;művelés alól kivett;;;;;;;;;;;;;;;;;3323;Szarvaskő;;230,326671966932790;392,770000158734320
91609;Magyarország;Szarvaskő;;;külterület;016/1;HUN_Szarvaskő_016/1;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;286,904310538118920;1072,740000071041300
91610;Magyarország;Szarvaskő;;;külterület;016/2;HUN_Szarvaskő_016/2;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;289,402527867275470;1171,555000221989800
91611;Magyarország;Szarvaskő;;;külterület;016/3;HUN_Szarvaskő_016/3;szőlő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;302,474169264550940;1962,464999954812400
91612;Magyarország;Szarvaskő;;;külterület;016/4;HUN_Szarvaskő_016/4;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;351,747604792960830;4871,114999758116900
91613;Magyarország;Szarvaskő;;;külterület;017;HUN_Szarvaskő_017;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;1045,339722287721500;56718,054999778498000
91614;Magyarország;Szarvaskő;;;külterület;018/2;HUN_Szarvaskő_018/2;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;258,352547567016300;2065,768535070835200
91615;Magyarország;Szarvaskő;;;külterület;018/3;HUN_Szarvaskő_018/3;erdő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;287,673501391503460;3762,710784793786800
91616;Magyarország;Szarvaskő;;;külterület;018/4;HUN_Szarvaskő_018/4;erdő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;360,057963723876750;7191,725770196761000
91617;Magyarország;Szarvaskő;;;külterület;018/5;HUN_Szarvaskő_018/5;erdő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;2855,343533754550200;378719,724694787520000
91618;Magyarország;Szarvaskő;;;külterület;019/a;HUN_Szarvaskő_019/a;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;1426,056634501277600;44713,371464889067000
91619;Magyarország;Szarvaskő;;;külterület;019/b;HUN_Szarvaskő_019/b;legelő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;1134,411135828904200;21168,471774074376000
91620;Magyarország;Szarvaskő;;;külterület;019/c;HUN_Szarvaskő_019/c;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;922,146904349831520;13452,489999698702000
91621;Magyarország;Szarvaskő;;;külterület;020;HUN_Szarvaskő_020;művelés alól kivett;;;;;;;;;;;;;;;;;3323;Szarvaskő;;4306,031316278644200;9631,788814810948700
91622;Magyarország;Szarvaskő;;;külterület;021;HUN_Szarvaskő_021;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;1444,738562156449700;116007,294804981210000
91623;Magyarország;Szarvaskő;;;külterület;022;HUN_Szarvaskő_022;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;2071,614552576514600;111009,985000157310000
91624;Magyarország;Szarvaskő;;;külterület;027/10;HUN_Szarvaskő_027/10;legelő;;Újszarvaskői utca;;;;;;;;;;;;;;;3323;Szarvaskő;;161,643731864337160;1479,564999926127500
91625;Magyarország;Szarvaskő;;;külterület;027/11;HUN_Szarvaskő_027/11;művelés alól kivett;;;;;;;;;;;;;;;;;3323;Szarvaskő;;885,293400858280170;1567,900000130014400
91626;Magyarország;Szarvaskő;;;külterület;027/13;HUN_Szarvaskő_027/13;legelő;;Újszarvaskői utca;;;;;;;;;;;;;;;3323;Szarvaskő;;183,601907509690110;1761,425000089965800
91627;Magyarország;Szarvaskő;;;külterület;027/14;HUN_Szarvaskő_027/14;legelő;;Újszarvaskői utca;;;;;;;;;;;;;;;3323;Szarvaskő;;170,867152565338960;1486,795000050887400
91628;Magyarország;Szarvaskő;;;külterület;027/15;HUN_Szarvaskő_027/15;legelő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;1161,835143139832100;30737,110365343928000
91629;Magyarország;Szarvaskő;;;külterület;027/16/a;HUN_Szarvaskő_027/16/a;legelő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;9071,003605625053800;684033,199339935440000
91630;Magyarország;Szarvaskő;;;külterület;027/16/b;HUN_Szarvaskő_027/16/b;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;1060,491214773970300;29881,639999831128000
91631;Magyarország;Szarvaskő;;;külterület;027/2;HUN_Szarvaskő_027/2;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;164,202472247662000;716,431484966870580
91632;Magyarország;Szarvaskő;;;külterület;027/3;HUN_Szarvaskő_027/3;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;53,322197559051276;174,360000013522810
91633;Magyarország;Szarvaskő;;;külterület;027/5;HUN_Szarvaskő_027/5;művelés alól kivett;;;;;;;;;;;;;;;;;3323;Szarvaskő;;917,932928296262160;5150,759999969005500
91634;Magyarország;Szarvaskő;;;külterület;027/9;HUN_Szarvaskő_027/9;legelő;;Újszarvaskői utca;;;;;;;;;;;;;;;3323;Szarvaskő;;202,976197123976020;2151,294999912493000
91635;Magyarország;Szarvaskő;;;külterület;028;HUN_Szarvaskő_028;erdő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;4732,763465988078700;38816,289781047621000
91636;Magyarország;Szarvaskő;;;külterület;029;HUN_Szarvaskő_029;legelő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;1184,805838312238800;28712,225000421146000
91637;Magyarország;Szarvaskő;;;külterület;03;HUN_Szarvaskő_03;művelés alól kivett;;;;;;;;;;;;;;;;;3323;Szarvaskő;;37,662890303801888;51,065000034533440
91638;Magyarország;Szarvaskő;;;külterület;030/1;HUN_Szarvaskő_030/1;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;630,713790776321160;8502,865105108823600
91639;Magyarország;Szarvaskő;;;külterület;030/10;HUN_Szarvaskő_030/10;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;564,922535474914410;2263,630000058821700
91640;Magyarország;Szarvaskő;;;külterület;030/11;HUN_Szarvaskő_030/11;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;590,982918458273050;4864,305000377333300
91641;Magyarország;Szarvaskő;;;külterület;030/12;HUN_Szarvaskő_030/12;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;621,707718273602840;7763,704999907762600
91642;Magyarország;Szarvaskő;;;külterület;030/13;HUN_Szarvaskő_030/13;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;635,886827809830380;8333,849999510310200
91643;Magyarország;Szarvaskő;;;külterület;030/14;HUN_Szarvaskő_030/14;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;676,710415207910390;12897,890000032856000
91644;Magyarország;Szarvaskő;;;külterület;030/15;HUN_Szarvaskő_030/15;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;599,702913758257640;1500,040000510998200
91645;Magyarország;Szarvaskő;;;külterület;030/16;HUN_Szarvaskő_030/16;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;709,901433196106610;15904,774999918416000
91646;Magyarország;Szarvaskő;;;külterület;030/17;HUN_Szarvaskő_030/17;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;626,606163246734470;2425,364999745824200
91647;Magyarország;Szarvaskő;;;külterület;030/18;HUN_Szarvaskő_030/18;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;896,617749913653820;14914,854999731928000
91648;Magyarország;Szarvaskő;;;külterület;030/19;HUN_Szarvaskő_030/19;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;853,674429712434630;8613,360000134969600
91649;Magyarország;Szarvaskő;;;külterület;030/2;HUN_Szarvaskő_030/2;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;587,615576680401890;5576,004999542682500
91650;Magyarország;Szarvaskő;;;külterület;030/20;HUN_Szarvaskő_030/20;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;861,509062290082970;15476,214999711181000
91651;Magyarország;Szarvaskő;;;külterület;030/3;HUN_Szarvaskő_030/3;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;742,876496661987970;19635,635000270941000
91652;Magyarország;Szarvaskő;;;külterület;030/4;HUN_Szarvaskő_030/4;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;453,050922615070650;2049,614999734462300
91653;Magyarország;Szarvaskő;;;külterület;030/5;HUN_Szarvaskő_030/5;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;610,290212336356600;9809,149999734016100
91654;Magyarország;Szarvaskő;;;külterület;030/6;HUN_Szarvaskő_030/6;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;734,818933263450390;5263,980000064969300
91655;Magyarország;Szarvaskő;;;külterület;030/7;HUN_Szarvaskő_030/7;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;703,012763657281200;2579,400000301560800
91656;Magyarország;Szarvaskő;;;külterület;030/8;HUN_Szarvaskő_030/8;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;822,585213109578380;17942,199999887496000
91657;Magyarország;Szarvaskő;;;külterület;030/9;HUN_Szarvaskő_030/9;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;557,593332975199810;1761,549999885447100
91658;Magyarország;Szarvaskő;;;külterület;031/1;HUN_Szarvaskő_031/1;erdő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;366,359794205079710;2682,254999888576500
91659;Magyarország;Szarvaskő;;;külterület;031/2;HUN_Szarvaskő_031/2;erdő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;303,585863485254780;2334,899999932013500
91660;Magyarország;Szarvaskő;;;külterület;031/3;HUN_Szarvaskő_031/3;erdő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;1635,318699660511600;11325,300000127958000
91661;Magyarország;Szarvaskő;;;külterület;031/4/a;HUN_Szarvaskő_031/4/a;legelő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;722,509840820674530;25760,130000503992000
91662;Magyarország;Szarvaskő;;;külterület;031/4/b;HUN_Szarvaskő_031/4/b;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;4321,325523497174800;230126,902175415280000
91663;Magyarország;Szarvaskő;;;külterület;031/4/c;HUN_Szarvaskő_031/4/c;legelő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;2246,426913637397300;31998,326599739728000
91664;Magyarország;Szarvaskő;;;külterület;031/4/d;HUN_Szarvaskő_031/4/d;erdő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;675,542776401475070;7842,605000156237100
91665;Magyarország;Szarvaskő;;;külterület;031/4/f;HUN_Szarvaskő_031/4/f;legelő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;234,560598675402960;1431,620000038966500
91666;Magyarország;Szarvaskő;;;külterület;032;HUN_Szarvaskő_032;művelés alól kivett;;;;;;;;;;;;;;;;;3323;Szarvaskő;;1421,596850391576300;3098,249999644238900
91667;Magyarország;Szarvaskő;;;külterület;033/1;HUN_Szarvaskő_033/1;szőlő;;;;;;;;;;;;;;;;;3323;Szarvaskő;;289,429312991420490;4786,328279736663700
91668;Magyarország;Szarvaskő;;;külterület;033/10;HUN_Szarvaskő_033/10;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;268,759986710188060;2337,594999901875800
91669;Magyarország;Szarvaskő;;;külterület;033/11;HUN_Szarvaskő_033/11;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;233,504426093948410;894,960000107399990
91670;Magyarország;Szarvaskő;;;külterület;033/12;HUN_Szarvaskő_033/12;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;265,600079581172740;2827,994999969303500
91671;Magyarország;Szarvaskő;;;külterület;033/13;HUN_Szarvaskő_033/13;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;236,208936285518090;1456,644999981596800
91672;Magyarország;Szarvaskő;;;külterület;033/14;HUN_Szarvaskő_033/14;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;234,067680156227680;1253,520000001527500
91673;Magyarország;Szarvaskő;;;külterület;033/15;HUN_Szarvaskő_033/15;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;237,207024879096020;1330,875000052340300
91674;Magyarország;Szarvaskő;;;külterület;033/16;HUN_Szarvaskő_033/16;szántó;;;;;;;;;;;;;;;;;3323;Szarvaskő;;233,094473289278540;1027,605000079684000
