OBJECTID;Orszag_nev;Telepules_nev;Telepulesresz_nev;Tortenelmi_varosresz_nev;Fekves;Epulettipus;Epulet_altipus;Funkcio;Intezmenynev;Hazszam;Epulet_betujel;Helyrajziszam_teljes_epulet;Helyrajziszam_egyedi_epulet;Utcanev_epulet;Muemlek_nev;Muemlek_tipus;Muemlek_torzsszam;Epuletenergetikai_tipus;Epuletenergetikai_szintszam;Epuletenergetikai_tombazonosito;Aga_est;Abm_est;Ath_est;Ael_est;Aelcs_est;Asz_est;Aol_est;Tn_Tbr;E0;Evil;Ee_cs;Evil_cs;Tbr;Ter;Muemleki_vedettseg;Tortenelmi_varosresz_nev_modositott;Iranyitoszam;KSH_korzet;Epulet_azonosito;Hazszam_epulettomb;Epulet_szamozas_egyeb;Postacim_epulet;Shape_Length;Shape_Area
63896;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;13;;115;HUN_Szarvaskő_115;Fő utca;;;;L3/F;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;87,990000026896595;65,992500020172443;nem;;3323;Szarvaskő;Szarvaskő_00453;;;Szarvaskő, Fő utca 13;48,667718786630360;87,990000026896595
63897;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;6;;196;HUN_Szarvaskő_196;Egri utca;;;;L1;1,000000000000000;Szarvaskő_019;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;118,520000007674100;88,890000005755581;nem;;3323;Szarvaskő;Szarvaskő_00454;;;Szarvaskő, Egri utca 6;59,690450596831965;118,520000007674100
63898;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;4;;24;HUN_Szarvaskő_24;Fő utca;;;;L1;1,000000000000000;Szarvaskő_008;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;87,150000015459966;65,362500011594975;nem;;3323;Szarvaskő;Szarvaskő_00455;;;Szarvaskő, Fő utca 4;40,460595506026237;87,150000015459966
63899;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;2;;25;HUN_Szarvaskő_25;Fő utca;;;;L1;1,000000000000000;Szarvaskő_008;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;136,879999983385230;102,659999987538920;nem;;3323;Szarvaskő;Szarvaskő_00456;;;Szarvaskő, Fő utca 2;57,159047008972458;136,879999983385230
63900;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;15;;116;HUN_Szarvaskő_116;Fő utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;60,565000012181699;45,423750009136270;nem;;3323;Szarvaskő;Szarvaskő_00457;;;Szarvaskő, Fő utca 15;32,991431853105532;60,565000012181699
63901;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;14;;105;HUN_Szarvaskő_105;Petőfi Sándor utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;79,140000009015210;59,355000006761408;nem;;3323;Szarvaskő;Szarvaskő_00458;;;Szarvaskő, Petőfi Sándor utca 14;37,243425751614403;79,140000009015210
63902;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;8;;195;HUN_Szarvaskő_195;Egri utca;;;;L1;1,000000000000000;Szarvaskő_019;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;70,194999994449319;52,646249995836989;nem;;3323;Szarvaskő;Szarvaskő_00459;;;Szarvaskő, Egri utca 8;33,659617824992459;70,194999994449319
63903;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;24;;11;HUN_Szarvaskő_11;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;53,324999992735684;39,993749994551763;nem;;3323;Szarvaskő;Szarvaskő_00460;;;Szarvaskő, Fő utca 24;32,737708098504548;53,324999992735684
63904;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;22;;12/1;HUN_Szarvaskő_12/1;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;122,219999996684490;91,664999997513377;nem;;3323;Szarvaskő;Szarvaskő_00461;;;Szarvaskő, Fő utca 22;50,976169948695983;122,219999996684490
63905;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;26;;10/2;HUN_Szarvaskő_10/2;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;79,025000026449561;59,268750019837171;nem;;3323;Szarvaskő;Szarvaskő_00462;;;Szarvaskő, Fő utca 26;37,239227024070630;79,025000026449561
63906;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;17;;117;HUN_Szarvaskő_117;Fő utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;103,250000044889750;77,437500033667305;nem;;3323;Szarvaskő;Szarvaskő_00463;;;Szarvaskő, Fő utca 17;44,990474712233336;103,250000044889750
63907;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;28;;10/1;HUN_Szarvaskő_10/1;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;49,770000009164214;37,327500006873159;nem;;3323;Szarvaskő;Szarvaskő_00464;;;Szarvaskő, Fő utca 28;28,580670822665887;49,770000009164214
63908;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;19;;118;HUN_Szarvaskő_118;Fő utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;140,120000006183970;105,090000004637970;nem;;3323;Szarvaskő;Szarvaskő_00465;;;Szarvaskő, Fő utca 19;57,134704503597945;140,120000006183970
63909;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;30;;6;HUN_Szarvaskő_6;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;48,290000002309682;36,217500001732262;nem;;3323;Szarvaskő;Szarvaskő_00466;;;Szarvaskő, Fő utca 30;27,902213080313693;48,290000002309682
63910;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;21;;119;HUN_Szarvaskő_119;Fő utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;138,885000000111750;104,163750000083810;nem;;3323;Szarvaskő;Szarvaskő_00467;;;Szarvaskő, Fő utca 21;59,193615541952518;138,885000000111750
63911;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;32;;6;HUN_Szarvaskő_6;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;80,220000027045614;60,165000020284211;nem;;3323;Szarvaskő;Szarvaskő_00468;;;Szarvaskő, Fő utca 32;38,078448620585988;80,220000027045614
63912;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;34;;6;HUN_Szarvaskő_6;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;87,390000024102619;65,542500018076964;nem;;3323;Szarvaskő;Szarvaskő_00469;;;Szarvaskő, Fő utca 34;40,622868372621042;87,390000024102619
63913;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;23;;120;HUN_Szarvaskő_120;Fő utca;;;;L3/F;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;75,405000016167762;56,553750012125818;nem;;3323;Szarvaskő;Szarvaskő_00470;;;Szarvaskő, Fő utca 23;39,034843410328854;75,405000016167762
63914;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;1;;121;HUN_Szarvaskő_121;Kisköz utca;;;;L3/F;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;73,160000017806880;54,870000013355160;nem;;3323;Szarvaskő;Szarvaskő_00471;;;Szarvaskő, Kisköz utca 1;34,242904444924150;73,160000017806880
63915;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;38;;2;HUN_Szarvaskő_2;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;184,405000020638080;138,303750015478560;nem;;3323;Szarvaskő;Szarvaskő_00472;;;Szarvaskő, Fő utca 38;65,159396686970169;184,405000020638080
63916;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;3;;122;HUN_Szarvaskő_122;Kisköz utca;;;;L2;2,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;400,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;239,949999969452620;179,962499977089460;nem;;3323;Szarvaskő;Szarvaskő_00473;;;Szarvaskő, Kisköz utca 3;45,547651674168591;119,974999984726310
63917;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;40;;1;HUN_Szarvaskő_1;Fő utca;;;;L1;1,000000000000000;Szarvaskő_007;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;70,859999998249108;53,144999998686828;nem;;3323;Szarvaskő;Szarvaskő_00474;;;Szarvaskő, Fő utca 40;34,075935208899487;70,859999998249108
63918;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;5;;123;HUN_Szarvaskő_123;Kisköz utca;;;;;;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00475;;;Szarvaskő, Kisköz utca 5;23,222815367026676;33,239969992138370
63919;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;25;;125;HUN_Szarvaskő_125;Fő utca;;;;L2;1,500000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;400,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;136,492500004805630;102,369375003604230;nem;;3323;Szarvaskő;Szarvaskő_00476;;;Szarvaskő, Fő utca 25;38,195772552929881;90,995000003203756
63920;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;5;;123;HUN_Szarvaskő_123;Kisköz utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;62,190000002123412;46,642500001592559;nem;;3323;Szarvaskő;Szarvaskő_00477;;;Szarvaskő, Kisköz utca 5;32,018664560908284;62,190000002123412
63921;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;7;;187;HUN_Szarvaskő_187;Egri utca;;;;L5;1,000000000000000;Szarvaskő_018;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;170,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;224,364999985359620;168,273749989019710;nem;;3323;Szarvaskő;Szarvaskő_00478;;;Szarvaskő, Egri utca 7;64,138066437042724;224,364999985359620
63922;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;2;;127;HUN_Szarvaskő_127;Kisköz utca;;;;L2;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;400,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;96,534999976456177;72,401249982342136;nem;;3323;Szarvaskő;Szarvaskő_00479;;;Szarvaskő, Kisköz utca 2;39,282347365947587;96,534999976456177
63923;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;4;;129;HUN_Szarvaskő_129;Kisköz utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;100,469999995753170;75,352499996814885;nem;;3323;Szarvaskő;Szarvaskő_00480;;;Szarvaskő, Kisköz utca 4;44,104333597548994;100,469999995753170
63924;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;27;;126;HUN_Szarvaskő_126;Fő utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;98,235000027865169;73,676250020898877;nem;;3323;Szarvaskő;Szarvaskő_00481;;;Szarvaskő, Fő utca 27;41,381823410216867;98,235000027865169
63925;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;31;;130;HUN_Szarvaskő_130;Fő utca;;;;L3;1,500000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;121,282499973680810;90,961874980260603;nem;;3323;Szarvaskő;Szarvaskő_00482;;;Szarvaskő, Fő utca 31;37,651979790930113;80,854999982453876
63926;Magyarország;Szarvaskő;;;belterület;középület;;;;29;;128;HUN_Szarvaskő_128;Fő utca;;;;K6;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;260,000000000000000;19,250000000000000;100,000000000000000;15,400000000000000;183,154999977238500;137,366249982928880;nem;;3323;Szarvaskő;Szarvaskő_00483;;;Szarvaskő, Fő utca 29;64,773006365768708;183,154999977238500
63927;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;42;;148;HUN_Szarvaskő_148;Fő utca;;;;L1;1,000000000000000;Szarvaskő_006;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;37,875000008381903;28,406250006286427;nem;;3323;Szarvaskő;Szarvaskő_00484;;;Szarvaskő, Fő utca 42;24,902054447369007;37,875000008381903
63928;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;2/a;;152/1;HUN_Szarvaskő_152/1;Borsod utca;;;;L3;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;116,020000000968580;87,015000000726431;nem;;3323;Szarvaskő;Szarvaskő_00485;;;Szarvaskő, Borsod utca 2/a;43,719166409304179;116,020000000968580
63929;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;44;;145;HUN_Szarvaskő_145;Fő utca;;;;L4;1,000000000000000;Szarvaskő_005;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;220,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;109,379999986365430;82,034999989774079;nem;;3323;Szarvaskő;Szarvaskő_00486;;;Szarvaskő, Fő utca 44;43,756192792639204;109,379999986365430
63930;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;37;;133;HUN_Szarvaskő_133;Fő utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;127,539999991320060;95,654999993490037;nem;;3323;Szarvaskő;Szarvaskő_00487;;;Szarvaskő, Fő utca 37;54,291326579624318;127,539999991320060
63931;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;39;;134;HUN_Szarvaskő_134;Fő utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;62,909999990239740;47,182499992679809;nem;;3323;Szarvaskő;Szarvaskő_00488;;;Szarvaskő, Fő utca 39;36,112202154373591;62,909999990239740
63932;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;46;;144;HUN_Szarvaskő_144;Fő utca;;;;L1;1,000000000000000;Szarvaskő_005;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;111,804999975748360;83,853749981811262;nem;;3323;Szarvaskő;Szarvaskő_00489;;;Szarvaskő, Fő utca 46;46,287758005768417;111,804999975748360
63933;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;4;;153;HUN_Szarvaskő_153;Borsod utca;;;;L3/F;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;98,764999984987085;74,073749988740317;nem;;3323;Szarvaskő;Szarvaskő_00490;;;Szarvaskő, Borsod utca 4;42,645858409121523;98,764999984987085
63934;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;2;;151;HUN_Szarvaskő_151;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;88,725000024586919;66,543750018440193;nem;;3323;Szarvaskő;Szarvaskő_00491;;;Szarvaskő, Borsod utca 2;46,980357455647642;88,725000024586919
63935;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;1;;182;HUN_Szarvaskő_182;Egri utca;;;;L1;1,000000000000000;Szarvaskő_017;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;108,235000002160660;81,176250001620502;nem;;3323;Szarvaskő;Szarvaskő_00492;;;Szarvaskő, Egri utca 1;53,305460195787532;108,235000002160660
63936;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;41;;135;HUN_Szarvaskő_135;Fő utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;88,709999995082626;66,532499996311969;nem;;3323;Szarvaskő;Szarvaskő_00493;;;Szarvaskő, Fő utca 41;37,722905941522086;88,709999995082626
63937;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;48;;143;HUN_Szarvaskő_143;Fő utca;;;;L3/F;1,000000000000000;Szarvaskő_005;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;148,550000023283050;111,412500017462290;nem;;3323;Szarvaskő;Szarvaskő_00494;;;Szarvaskő, Fő utca 48;63,346370425603077;148,550000023283050
63938;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;3;;183;HUN_Szarvaskő_183;Egri utca;;;;L1;1,000000000000000;Szarvaskő_017;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;103,435000030286600;77,576250022714959;nem;;3323;Szarvaskő;Szarvaskő_00495;;;Szarvaskő, Egri utca 3;49,800192361619906;103,435000030286600
63939;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;6;;154;HUN_Szarvaskő_154;Borsod utca;;;;;;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;;;;;;;;nem;;3323;Szarvaskő;Szarvaskő_00496;;;Szarvaskő, Borsod utca 6;23,444491082342378;33,545000008605420
63940;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;43;;136;HUN_Szarvaskő_136;Fő utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;138,684999965466550;104,013749974099910;nem;;3323;Szarvaskő;Szarvaskő_00497;;;Szarvaskő, Fő utca 43;60,914538622160109;138,684999965466550
63941;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;50;;142;HUN_Szarvaskő_142;Fő utca;;;;L1;1,000000000000000;Szarvaskő_005;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;100,634999985955640;75,476249989466737;nem;;3323;Szarvaskő;Szarvaskő_00498;;;Szarvaskő, Fő utca 50;42,715767886161920;100,634999985955640
63942;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;8;;154;HUN_Szarvaskő_154;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;63,195000013634562;47,396250010225920;nem;;3323;Szarvaskő;Szarvaskő_00499;;;Szarvaskő, Borsod utca 8;32,085651862272940;63,195000013634562
63943;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;10;;158;HUN_Szarvaskő_158;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;120,779999990649510;90,584999992987136;nem;;3323;Szarvaskő;Szarvaskő_00500;;;Szarvaskő, Borsod utca 10;47,690951067730943;120,779999990649510
63944;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;12;;159;HUN_Szarvaskő_159;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;77,070000017359845;57,802500013019880;nem;;3323;Szarvaskő;Szarvaskő_00501;;;Szarvaskő, Borsod utca 12;39,530384290892080;77,070000017359845
63945;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;52;;141;HUN_Szarvaskő_141;Fő utca;;;;L3/F;1,000000000000000;Szarvaskő_005;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;330,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;114,434999988935890;85,826249991701914;nem;;3323;Szarvaskő;Szarvaskő_00502;;;Szarvaskő, Fő utca 52;48,415589794886451;114,434999988935890
63946;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;8;;154;HUN_Szarvaskő_154;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;99,044999996870757;74,283749997653075;nem;;3323;Szarvaskő;Szarvaskő_00503;;;Szarvaskő, Borsod utca 8;39,744622348643972;99,044999996870757
63947;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;45;;137;HUN_Szarvaskő_137;Fő utca;;;;L1;1,000000000000000;Szarvaskő_011;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;114,330000009462240;85,747500007096676;nem;;3323;Szarvaskő;Szarvaskő_00504;;;Szarvaskő, Fő utca 45;49,141285324491157;114,330000009462240
63948;Magyarország;Szarvaskő;;;belterület;lakóépület;;;;14;;160;HUN_Szarvaskő_160;Borsod utca;;;;L1;1,000000000000000;Szarvaskő_003;0,500000000000000;0,500000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,750000000000000;450,000000000000000;10,000000000000000;120,000000000000000;8,000000000000000;81,644999996870766;61,233749997653078;nem;;3323;Szarvaskő;Szarvaskő_00505;;;Szarvaskő, Borsod utca 14;40,419941025493685;81,644999996870766
